,POP_2015,active_living,community_space,education,health_wellbeing,ID_HDC_G0,lng,lat
745,108.012,1323,2085,1091,0,8739.0,83.19065703171565,23.117920433148438
746,58.311,1429,2072,1226,311,8739.0,83.19275858866,23.117920433148438
747,79.207,1429,2072,1226,311,8739.0,83.19380936713219,23.117920433148434
748,110.059,1480,2123,1122,362,8739.0,83.19486014560437,23.11792043314843
749,109.611,1634,2277,1018,403,8739.0,83.19591092407656,23.117920433148438
750,134.012,1709,2352,1075,266,8739.0,83.19696170254872,23.117920433148434
751,107.058,1709,2352,1075,266,8739.0,83.19801248102092,23.117920433148434
752,14.725,1916,2559,1268,710,8739.0,83.20116481643744,23.11792043314843
753,97.185,1982,2625,1305,776,8739.0,83.2022155949096,23.117920433148434
754,111.293,1977,2620,1225,935,8739.0,83.2032663733818,23.11792043314843
755,105.347,2129,2772,1377,1076,8739.0,83.20431715185397,23.117920433148434
756,122.821,2170,2814,1418,1228,8739.0,83.20536793032618,23.117920433148434
757,79.515,2114,2757,1362,1255,8739.0,83.20641870879835,23.117920433148438
758,87.004,2124,2767,1372,1264,8739.0,83.2074694872705,23.117920433148434
759,36.21,3161,3719,2892,290,8739.0,83.16932079413034,23.117085406557422
760,38.397,2541,3099,2273,328,8739.0,83.17457466623439,23.11708540655742
761,36.21,1380,2199,1399,924,8739.0,83.18298086160084,23.11708540655742
762,19.718,1370,2189,1389,901,8739.0,83.18403163602166,23.117085406557422
763,39.659,1615,2376,1382,291,8739.0,83.18823473370489,23.117085406557422
764,105.824,1411,2172,1178,87,8739.0,83.1903362825465,23.117085406557422
765,90.23,1520,2164,1317,250,8739.0,83.1924378313881,23.11708540655742
766,87.986,1520,2164,1317,250,8739.0,83.19348860580892,23.117085406557425
767,38.033,1597,2240,1137,479,8739.0,83.19453938022973,23.117085406557422
768,75.757,1623,2266,1111,504,8739.0,83.19559015465053,23.117085406557422
769,94.717,1737,2380,1102,238,8739.0,83.19664092907134,23.117085406557422
770,97.045,1810,2453,1176,165,8739.0,83.19769170349215,23.117085406557425
771,132.385,1882,2525,1247,93,8739.0,83.19874247791296,23.117085406557422
772,59.517,2063,2707,1370,858,8739.0,83.20189480117537,23.117085406557422
773,95.643,2100,2743,1351,914,8739.0,83.20294557559617,23.117085406557425
774,149.102,2219,2862,1467,1066,8739.0,83.203996350017,23.117085406557425
775,47.962,2191,2834,1439,1165,8739.0,83.2050471244378,23.117085406557422
776,77.103,2236,2880,1485,1222,8739.0,83.20609789885862,23.117085406557425
777,71.381,2273,2916,1521,1386,8739.0,83.2071486732794,23.117085406557422
778,67.904,3161,3719,2892,290,8739.0,83.16900014103454,23.11625038194202
779,52.758,2870,3428,2602,0,8739.0,83.1711016817738,23.11625038194202
780,41.567,2741,3299,2473,129,8739.0,83.17215245214342,23.116250381942024
781,19.633,2741,3299,2473,129,8739.0,83.17320322251304,23.11625038194202
782,33.461,2541,3099,2273,328,8739.0,83.17425399288267,23.11625038194202
783,35.621,1383,2202,1402,901,8739.0,83.18371092620932,23.11625038194202
784,13.435,1627,2445,1645,623,8739.0,83.18581246694856,23.11625038194202
785,47.176,1634,2453,1652,623,8739.0,83.18686323731819,23.11625038194202
786,35.004,1774,2565,1571,480,8739.0,83.18791400768781,23.11625038194202
787,101.477,1706,2467,1473,382,8739.0,83.18896477805744,23.11625038194202
788,87.313,1507,2269,1274,183,8739.0,83.19001554842704,23.11625038194202
789,100.411,1543,2305,1311,219,8739.0,83.19106631879667,23.116250381942017
790,101.336,1630,2273,1427,262,8739.0,83.1921170891663,23.116250381942024
791,76.374,1630,2273,1427,262,8739.0,83.19316785953595,23.11625038194202
792,97.101,1736,2379,1155,391,8739.0,83.1952694002752,23.11625038194202
793,93.09,1775,2418,1194,352,8739.0,83.19632017064481,23.116250381942024
794,79.992,1814,2457,1233,313,8739.0,83.19737094101444,23.11625038194202
795,91.071,1929,2573,1295,93,8739.0,83.19842171138406,23.11625038194202
796,122.569,1999,2642,1364,23,8739.0,83.19947248175369,23.116250381942024
797,67.23,2251,2894,1505,998,8739.0,83.20157402249292,23.11625038194202
798,129.945,2200,2843,1454,994,8739.0,83.20262479286257,23.11625038194202
799,139.537,2238,2881,1489,1051,8739.0,83.20367556323217,23.11625038194202
800,115.304,2360,3003,1608,1234,8739.0,83.2047263336018,23.116250381942017
801,7.685,2360,3003,1608,1234,8739.0,83.20577710397143,23.116250381942017
802,11.64,2375,3019,1623,1459,8739.0,83.20682787434109,23.11625038194202
803,33.545,2378,3021,1626,1463,8739.0,83.20787864471069,23.11625038194202
804,4.516,2870,3428,2602,0,8739.0,83.17078103562146,23.115415359302155
805,6.03,2741,3299,2473,129,8739.0,83.17183180194009,23.115415359302155
806,55.142,2741,3299,2473,129,8739.0,83.17288256825871,23.115415359302155
807,31.918,1604,2423,1622,1137,8739.0,83.18339023144505,23.11541535930215
808,79.88,1641,2460,1659,623,8739.0,83.18654253040096,23.115415359302155
809,63.248,1774,2568,1574,483,8739.0,83.18759329671958,23.115415359302155
810,71.718,1706,2467,1473,382,8739.0,83.18864406303821,23.115415359302148
811,60.555,1559,2321,1327,236,8739.0,83.18969482935687,23.115415359302155
812,110.48,1576,2337,1343,252,8739.0,83.19074559567548,23.115415359302155
813,58.423,1878,2521,1297,254,8739.0,83.19494866095002,23.115415359302155
814,85.91,1878,2521,1297,254,8739.0,83.19599942726865,23.11541535930215
815,109.33,1912,2556,1331,229,8739.0,83.1970501935873,23.115415359302155
816,107.002,1912,2556,1331,229,8739.0,83.19810095990594,23.115415359302155
817,117.127,2088,2731,1453,112,8739.0,83.19915172622454,23.115415359302148
818,25.439,2251,2894,1505,998,8739.0,83.2012532588618,23.115415359302155
819,78.478,2287,2931,1542,996,8739.0,83.20230402518044,23.115415359302155
820,111.714,2354,2997,1608,1071,8739.0,83.20335479149907,23.11541535930215
821,67.763,2391,3034,1645,1185,8739.0,83.20440555781771,23.11541535930215
822,38.93,2386,3029,1634,1219,8739.0,83.20545632413635,23.11541535930215
823,42.184,2438,3082,1687,1390,8739.0,83.206507090455,23.115415359302155
824,75.42,2378,3021,1626,1463,8739.0,83.20755785677362,23.115415359302155
825,55.478,2192,2750,1924,678,8739.0,83.17676497812147,23.114580338637726
826,90.342,1853,2416,1590,1017,8739.0,83.17991726492495,23.114580338637726
827,42.212,1851,2419,1592,1020,8739.0,83.18096802719279,23.114580338637726
828,10.883,1605,2424,1624,1131,8739.0,83.18306955172845,23.11458033863773
829,64.987,1852,2528,1619,7,8739.0,83.19252641213893,23.114580338637722
830,47.036,1878,2521,1297,254,8739.0,83.19567869894242,23.114580338637726
831,101.056,2101,2744,1519,417,8739.0,83.19883098574593,23.114580338637726
832,66.529,2386,3029,1634,1219,8739.0,83.20408479708506,23.114580338637722
833,83.47,2386,3029,1634,1219,8739.0,83.20513555935291,23.11458033863773
834,85.518,2542,3185,1790,1404,8739.0,83.20618632162073,23.114580338637722
835,8.442,2542,3185,1790,1404,8739.0,83.20723708388857,23.114580338637726
836,55.03,1855,2532,1623,3,8739.0,83.192205711014,23.113745319948652
837,27.795,2133,2776,1552,0,8739.0,83.19535798566565,23.11374531994865
838,86.639,2101,2744,1519,417,8739.0,83.19851026031732,23.113745319948652
839,66.361,2266,2909,1685,582,8739.0,83.19956101853452,23.113745319948652
840,70.877,2266,2909,1685,582,8739.0,83.20061177675174,23.11374531994866
841,94.212,2625,3269,1873,1449,8739.0,83.20586556783783,23.113745319948652
842,62.631,2625,3269,1873,1481,8739.0,83.20691632605505,23.113745319948652
843,55.058,1863,2682,1882,1053,8739.0,83.18242823743628,23.112910303234848
844,10.378,1867,2686,1885,1048,8739.0,83.1834789916031,23.112910303234845
845,113.481,2207,2850,1626,74,8739.0,83.19398653327107,23.112910303234845
846,57.919,2133,2776,1552,0,8739.0,83.19503728743787,23.112910303234848
847,75.757,2350,2993,1769,667,8739.0,83.20029105827184,23.112910303234845
848,72.728,2350,2993,1769,667,8739.0,83.20134181243864,23.112910303234848
849,39.716,2699,3342,1947,1392,8739.0,83.20554482910583,23.112910303234848
850,47.288,2676,3319,1924,1430,8739.0,83.20659558327264,23.112910303234845
851,69.951,2370,2928,2101,1075,8739.0,83.17895535251014,23.11207528849621
852,41.539,2138,2696,1869,1062,8739.0,83.18000610262669,23.112075288496214
853,78.085,2138,2696,1869,1062,8739.0,83.18105685274327,23.11207528849621
854,102.486,1915,2734,1933,1003,8739.0,83.18210760285984,23.112075288496214
855,11.752,1867,2686,1885,1048,8739.0,83.1831583529764,23.112075288496214
856,102.599,2490,3133,1909,0,8739.0,83.19261510402549,23.11207528849621
857,71.606,2317,2961,1737,108,8739.0,83.19366585414205,23.112075288496214
858,61.817,2207,2850,1626,74,8739.0,83.1947166042586,23.112075288496214
859,126.355,2370,3013,1789,237,8739.0,83.19576735437518,23.11207528849621
860,80.048,2357,2915,2089,1088,8739.0,83.17863474512957,23.111240275732676
861,35.312,2355,3024,2198,1098,8739.0,83.17968549119611,23.11124027573267
862,53.431,2355,3024,2198,1098,8739.0,83.18073623726261,23.111240275732673
863,97.718,1973,2792,1992,944,8739.0,83.18178698332913,23.111240275732673
864,33.209,1976,2795,1994,940,8739.0,83.18283772939566,23.11124027573267
865,63.22,2315,2991,2082,83,8739.0,83.19019295186132,23.11124027573267
866,131.684,2251,2927,2018,147,8739.0,83.19124369792786,23.111240275732673
867,102.486,2408,3084,1995,0,8739.0,83.1922944439944,23.111240275732676
868,61.284,2317,2961,1737,108,8739.0,83.19334519006092,23.111240275732676
869,64.398,2317,2961,1737,108,8739.0,83.19439593612744,23.111240275732673
870,97.915,2370,3013,1789,237,8739.0,83.19544668219397,23.111240275732676
871,59.882,2733,3376,2152,1049,8739.0,83.20385265072615,23.111240275732676
872,84.003,2355,3024,2198,1098,8739.0,83.17936489481042,23.110405264944138
873,51.608,2355,3024,2198,1098,8739.0,83.1804156368271,23.110405264944138
874,41.735,2151,2966,2140,894,8739.0,83.18146637884377,23.110405264944138
875,19.353,2095,2914,2089,830,8739.0,83.18251712086044,23.110405264944138
876,102.823,2398,3074,2166,0,8739.0,83.18987231497715,23.11040526494414
877,91.183,2283,2959,2050,115,8739.0,83.19092305699384,23.110405264944138
878,117.268,2363,3040,2039,44,8739.0,83.1919737990105,23.110405264944138
879,110.592,2426,3070,1846,0,8739.0,83.19302454102717,23.110405264944134
880,89.164,2426,3070,1846,0,8739.0,83.19407528304386,23.11040526494414
881,43.53,2736,3379,2155,1052,8739.0,83.2035319611939,23.110405264944138
882,64.622,2151,2966,2140,894,8739.0,83.18114578940325,23.10957025613051
883,74.972,2151,2966,2140,894,8739.0,83.18219652737025,23.10957025613051
884,48.663,2406,3225,2402,519,8739.0,83.18429800330428,23.109570256130507
885,27.739,2403,3222,2400,517,8739.0,83.18534874127128,23.10957025613051
886,0.0,2406,3225,2402,519,8739.0,83.18397741675975,23.108735249291716
887,0.729,2406,3225,2402,519,8739.0,83.18502815067728,23.108735249291712
888,135.19,2601,3278,2277,282,8739.0,83.19133255418251,23.10873524929171
889,117.099,2601,3278,2277,282,8739.0,83.19238328810006,23.108735249291712
890,113.677,2601,3278,2277,282,8739.0,83.19206268420572,23.107900244427647
891,55.31,2983,3626,2402,849,8739.0,83.19909717609113,23.107065241538233
892,69.025,2911,3587,2448,592,8739.0,83.19037079978304,23.106230240623383
893,76.346,2911,3587,2448,592,8739.0,83.1914215215533,23.10623024062338
894,10.406,2986,3629,2405,853,8739.0,83.19877657394514,23.10623024062338
895,78.702,2911,3587,2448,592,8739.0,83.19110096279424,23.105395241683006
896,96.793,3133,3881,2900,1030,8739.0,83.18972970540631,23.10456024471701
897,53.599,3114,3790,2651,795,8739.0,83.19078041907935,23.104560244717014
898,95.867,3153,3972,3149,1266,8739.0,83.18940918078343,23.10372524972532
