,POP_2015,active_living,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
735,296.268,2354,2727,610,2428,8788.0,84.91846456728119,26.6435791252325
736,296.574,2373,2795,499,2496,8788.0,84.9195341165002,26.643579125232495
737,6.49,2333,2834,539,2535,8788.0,84.92060366571921,26.643579125232506
738,99.185,2185,4176,302,3276,8788.0,84.92488186259527,26.643579125232502
739,44.204,2363,4366,347,3465,8788.0,84.92702096103326,26.643579125232495
740,0.0,3062,4746,691,3845,8788.0,84.93129915790935,26.6435791252325
741,0.0,3062,4746,691,3845,8788.0,84.93236870712835,26.643579125232495
742,319.84,2805,880,744,1507,8788.0,84.89989273227506,26.642734995249434
743,117.185,2660,347,211,1422,8788.0,84.90096227658728,26.642734995249434
744,173.818,2676,363,227,1406,8788.0,84.9020318208995,26.642734995249434
745,274.227,2418,835,520,1330,8788.0,84.90310136521173,26.64273499524943
746,333.738,2398,849,500,1345,8788.0,84.90417090952396,26.642734995249434
747,239.023,1736,1468,593,1607,8788.0,84.90524045383619,26.642734995249434
748,236.818,1327,1724,343,1857,8788.0,84.9063099981484,26.64273499524943
749,356.024,1327,1724,343,1857,8788.0,84.90737954246063,26.642734995249434
750,183.781,1145,1617,89,1751,8788.0,84.90844908677286,26.642734995249434
751,150.035,1187,1710,146,1844,8788.0,84.90951863108508,26.642734995249434
752,151.603,1275,1798,88,1932,8788.0,84.91058817539731,26.642734995249427
753,174.022,1346,1870,16,2003,8788.0,84.91165771970952,26.642734995249434
754,189.425,1444,1967,80,2101,8788.0,84.91272726402177,26.642734995249434
755,167.124,1598,2121,234,2254,8788.0,84.91379680833398,26.642734995249434
756,143.921,1793,2317,430,2392,8788.0,84.9148663526462,26.642734995249427
757,148.702,1766,2289,402,2419,8788.0,84.91593589695843,26.642734995249434
758,263.635,2050,2573,672,2490,8788.0,84.91700544127066,26.642734995249434
759,299.697,2073,2596,672,2490,8788.0,84.91807498558289,26.642734995249434
760,182.512,2281,2805,591,2587,8788.0,84.91914452989509,26.642734995249434
761,2.633,2299,2822,573,2570,8788.0,84.92021407420732,26.64273499524943
762,58.47,2011,4351,128,3450,8788.0,84.92449225145623,26.642734995249434
763,86.144,2011,4351,128,3450,8788.0,84.92556179576847,26.642734995249434
764,66.307,2084,4557,236,3656,8788.0,84.92663134008068,26.642734995249434
765,58.898,2084,4557,236,3656,8788.0,84.9277008843929,26.642734995249434
766,0.0,3062,4746,691,3845,8788.0,84.93090951732958,26.642734995249434
767,0.0,3062,4746,691,3845,8788.0,84.9319790616418,26.642734995249434
768,154.777,2568,256,120,1513,8788.0,84.9005727907483,26.6418908676331
769,271.533,2771,458,322,1533,8788.0,84.90164233015395,26.641890867633098
770,270.37,2771,458,322,1533,8788.0,84.9027118695596,26.6418908676331
771,267.86,2231,693,333,1512,8788.0,84.90378140896526,26.6418908676331
772,259.594,2603,1065,554,1481,8788.0,84.90485094837092,26.641890867633098
773,267.615,2603,1065,554,1481,8788.0,84.90592048777658,26.6418908676331
774,188.206,974,2021,493,2155,8788.0,84.90699002718223,26.641890867633098
775,245.268,857,1904,376,2038,8788.0,84.90805956658788,26.6418908676331
776,85.103,978,1784,255,1917,8788.0,84.90912910599354,26.641890867633105
777,71.725,1265,1788,254,1922,8788.0,84.91019864539919,26.641890867633094
778,130.085,1384,1907,298,2041,8788.0,84.91126818480487,26.6418908676331
779,158.658,1448,1971,84,2105,8788.0,84.91233772421052,26.641890867633105
780,143.764,1624,2147,260,2281,8788.0,84.91340726361618,26.6418908676331
781,136.239,1737,2260,373,2394,8788.0,84.91447680302183,26.641890867633098
782,115.103,1802,2325,438,2459,8788.0,84.91554634242749,26.6418908676331
783,42.735,2137,2660,765,2583,8788.0,84.91661588183314,26.641890867633098
784,162.246,2090,2613,651,2747,8788.0,84.91768542123879,26.6418908676331
785,193.165,2100,2623,661,2757,8788.0,84.91875496064445,26.6418908676331
786,99.674,1905,4456,22,3555,8788.0,84.9251721970784,26.641890867633094
787,93.491,1969,4672,351,3771,8788.0,84.92624173648406,26.6418908676331
788,163.899,2084,4557,236,3656,8788.0,84.92731127588972,26.6418908676331
789,0.122,3188,4871,817,3970,8788.0,84.93158943351234,26.6418908676331
790,236.39,3281,4964,909,4063,8788.0,84.93265897291799,26.641890867633098
791,208.777,2626,135,0,1633,8788.0,84.90018332225942,26.64104674238341
792,265.655,2459,336,200,1656,8788.0,84.90125285675873,26.64104674238341
793,218.818,2357,405,269,1695,8788.0,84.90232239125804,26.641046742383406
794,241.961,2172,620,312,1562,8788.0,84.90339192575735,26.641046742383406
795,296.758,2409,871,447,1675,8788.0,84.90446146025666,26.64104674238341
796,235.778,1609,1548,601,1769,8788.0,84.90553099475596,26.641046742383406
797,199.777,759,2003,474,2136,8788.0,84.90660052925527,26.64104674238341
798,66.49,793,1969,440,2102,8788.0,84.90767006375458,26.64104674238341
799,27.796,1087,1893,364,2026,8788.0,84.90873959825389,26.641046742383406
800,143.389,1384,1907,298,2041,8788.0,84.91087866725252,26.64104674238341
801,211.043,1538,2061,202,2195,8788.0,84.91194820175181,26.64104674238341
802,124.481,1606,2129,242,2263,8788.0,84.91301773625112,26.64104674238341
803,88.776,1686,2209,322,2342,8788.0,84.91408727075041,26.64104674238341
804,155.634,1769,2292,405,2426,8788.0,84.91515680524974,26.641046742383406
805,151.961,1858,2381,455,2514,8788.0,84.91622633974904,26.641046742383406
806,207.798,1937,2460,509,2594,8788.0,84.91729587424835,26.64104674238341
807,309.615,2090,2613,651,2747,8788.0,84.91836540874766,26.64104674238341
808,266.206,1882,4479,0,3578,8788.0,84.9247826157435,26.64104674238341
809,71.45,1881,4644,292,3839,8788.0,84.92585215024282,26.64104674238341
810,304.044,2020,4782,431,3936,8788.0,84.92692168474211,26.641046742383406
811,62.45,2048,4811,459,3965,8788.0,84.92799121924142,26.641046742383406
812,18.429,3324,5000,953,4106,8788.0,84.93119982273934,26.641046742383406
813,163.838,3327,5000,956,4110,8788.0,84.93226935723867,26.641046742383413
814,151.593,2762,0,135,1769,8788.0,84.8987243415269,26.640202619500254
815,210.492,2678,97,97,1730,8788.0,84.89979387112007,26.640202619500254
816,176.267,2695,294,158,1792,8788.0,84.90086340071325,26.640202619500258
817,216.798,2320,442,306,1703,8788.0,84.90193293030642,26.640202619500258
818,256.349,2247,598,295,1635,8788.0,84.90300245989961,26.64020261950025
819,224.206,2339,801,254,1731,8788.0,84.90407198949278,26.640202619500254
820,197.573,2431,893,425,1653,8788.0,84.90514151908596,26.640202619500258
821,290.574,620,2142,614,2120,8788.0,84.90621104867914,26.64020261950025
822,149.45,734,2163,635,2234,8788.0,84.9072805782723,26.640202619500258
823,25.959,1216,2021,493,2155,8788.0,84.90835010786546,26.640202619500254
824,113.94,1574,2097,237,2231,8788.0,84.911558696645,26.640202619500254
825,200.573,1557,2080,125,2214,8788.0,84.91262822623818,26.640202619500254
826,159.001,1686,2209,60,2343,8788.0,84.91369775583138,26.640202619500254
827,76.654,1854,2377,490,2511,8788.0,84.91476728542455,26.640202619500258
828,287.268,1972,2495,346,2629,8788.0,84.9158368150177,26.64020261950025
829,172.9,1981,2505,436,2638,8788.0,84.9169063446109,26.640202619500258
830,281.329,1983,2506,498,2640,8788.0,84.91797587420407,26.640202619500254
831,43.225,1748,4510,118,3713,8788.0,84.9243930517631,26.640202619500258
832,36.123,1818,4580,229,3817,8788.0,84.9254625813563,26.64020261950025
833,49.96,1919,4682,330,3919,8788.0,84.92653211094948,26.640202619500254
834,23.204,2048,4811,459,3965,8788.0,84.92760164054266,26.640202619500258
835,20.388,3327,5000,956,4110,8788.0,84.93081022932218,26.640202619500258
836,143.389,3327,5000,956,4110,8788.0,84.93187975891536,26.640202619500254
837,147.063,2861,112,248,1882,8788.0,84.89833491264231,26.639358498983558
838,83.633,2847,98,234,1868,8788.0,84.8994044373296,26.639358498983555
839,137.511,2695,294,158,1792,8788.0,84.90047396201686,26.639358498983558
840,246.125,2646,379,243,1877,8788.0,84.90154348670411,26.639358498983558
841,253.961,2342,624,488,1725,8788.0,84.90261301139138,26.639358498983558
842,270.982,2396,858,126,1788,8788.0,84.90368253607866,26.639358498983555
843,232.9,2548,1010,308,1727,8788.0,84.90475206076592,26.639358498983555
844,214.655,515,2247,719,2157,8788.0,84.90582158545317,26.639358498983555
845,288.615,724,2178,650,2225,8788.0,84.90689111014042,26.63935849898355
846,85.103,1216,2021,493,2155,8788.0,84.9079606348277,26.63935849898355
847,37.898,1697,2220,143,2354,8788.0,84.9111692088895,26.639358498983555
848,95.327,1697,2220,143,2354,8788.0,84.91223873357674,26.639358498983555
849,114.246,1695,2218,12,2352,8788.0,84.91330825826402,26.639358498983555
850,91.287,1888,2411,262,2545,8788.0,84.91544730763856,26.639358498983555
851,45.0,1972,2495,346,2629,8788.0,84.91651683232583,26.63935849898355
852,195.798,1588,4351,0,3872,8788.0,84.92293398044941,26.639358498983558
853,124.96,1605,4367,119,3872,8788.0,84.92400350513665,26.639358498983555
854,210.859,2048,4811,459,4048,8788.0,84.92507302982392,26.639358498983555
855,120.43,2048,4811,459,4048,8788.0,84.92614255451117,26.63935849898355
856,0.612,3497,5000,1126,4279,8788.0,84.93042065326024,26.639358498983558
857,118.777,3497,5000,1126,4279,8788.0,84.93149017794751,26.639358498983558
858,102.797,3954,5000,1583,4736,8788.0,84.93469875200931,26.63935849898356
859,153.001,2875,127,262,1896,8788.0,84.89901502088738,26.638514380833193
860,195.492,2646,379,243,1877,8788.0,84.90008454066894,26.63851438083319
861,208.165,2587,358,302,1936,8788.0,84.90115406045052,26.638514380833193
862,228.92,2528,457,401,1911,8788.0,84.90222358023208,26.63851438083319
863,275.574,2453,618,487,1845,8788.0,84.90329310001366,26.63851438083319
864,248.268,2526,989,187,1848,8788.0,84.90436261979525,26.638514380833193
865,141.062,460,2347,819,2257,8788.0,84.90543213957679,26.63851438083319
866,221.39,397,2387,859,2297,8788.0,84.90650165935837,26.638514380833183
867,142.287,298,2464,935,2373,8788.0,84.90757117913996,26.63851438083319
868,8.878,1163,3926,492,3836,8788.0,84.91933589673721,26.638514380833186
869,20.265,1163,3926,492,3836,8788.0,84.92040541651879,26.638514380833186
870,251.819,1413,4176,175,4047,8788.0,84.92254445608194,26.63851438083319
871,327.983,1621,4383,239,3872,8788.0,84.92361397586349,26.63851438083319
872,154.777,1764,4527,382,4015,8788.0,84.92468349564507,26.638514380833193
873,15.857,1764,4527,382,4015,8788.0,84.92575301542662,26.63851438083319
874,128.266,3066,317,453,2087,8788.0,84.89862562179283,26.637670265049074
875,69.613,2692,716,660,2075,8788.0,84.90076465154502,26.637670265049074
876,144.246,2662,687,631,2045,8788.0,84.9018341664211,26.637670265049074
877,191.083,2539,570,490,1929,8788.0,84.90290368129722,26.637670265049074
878,233.818,2625,1087,171,2017,8788.0,84.9039731961733,26.637670265049078
879,144.552,2606,1068,196,1923,8788.0,84.9050427110494,26.637670265049074
880,162.675,361,2401,873,2311,8788.0,84.9061122259255,26.637670265049078
881,118.654,265,2497,969,2407,8788.0,84.90718174080159,26.637670265049074
882,0.857,439,3202,1149,3111,8788.0,84.91252931518206,26.637670265049074
883,0.245,439,3202,1149,3111,8788.0,84.91359883005815,26.637670265049074
884,11.021,920,3683,668,3593,8788.0,84.91787688956254,26.63767026504907
885,218.818,1099,3862,489,3771,8788.0,84.91894640443861,26.637670265049078
886,217.961,1151,3914,471,3823,8788.0,84.92001591931471,26.63767026504907
887,147.552,1234,3996,354,3906,8788.0,84.92108543419081,26.637670265049074
888,223.104,1389,4152,277,4043,8788.0,84.92215494906692,26.637670265049074
889,234.92,1467,4230,354,4025,8788.0,84.923224463943,26.637670265049078
890,108.674,1889,4652,507,4140,8788.0,84.9242939788191,26.637670265049074
891,58.347,1889,4652,507,4140,8788.0,84.92536349369519,26.637670265049074
892,82.776,1906,4668,524,4157,8788.0,84.92643300857128,26.637670265049078
893,111.491,2035,4798,653,4286,8788.0,84.92750252344737,26.637670265049074
894,86.389,3066,317,453,2087,8788.0,84.8982362400453,26.636826151631105
895,36.0,2824,602,738,2207,8788.0,84.90144476995782,26.636826151631105
896,48.858,2548,1010,95,1940,8788.0,84.90251427992865,26.636826151631105
897,67.654,2625,1087,171,2017,8788.0,84.9035837898995,26.6368261516311
898,97.715,2682,1144,273,1999,8788.0,84.90465329987036,26.636826151631105
899,53.082,304,2517,989,2427,8788.0,84.90572280984118,26.636826151631105
900,33.551,231,2530,1002,2440,8788.0,84.90679231981201,26.63682615163111
901,54.062,57,2705,1177,2615,8788.0,84.90786182978285,26.63682615163111
902,39.123,20,2783,1254,2692,8788.0,84.90893133975369,26.636826151631105
903,46.592,439,3202,1149,3111,8788.0,84.91213986966622,26.636826151631105
904,89.94,439,3202,1149,3111,8788.0,84.91320937963705,26.63682615163111
905,27.49,804,3567,784,3476,8788.0,84.91641790954954,26.636826151631105
906,87.491,920,3683,668,3593,8788.0,84.9174874195204,26.6368261516311
907,10.041,1099,3862,489,3771,8788.0,84.91962643946205,26.6368261516311
908,0.796,1889,4652,507,4140,8788.0,84.92390447934542,26.636826151631105
909,58.776,1889,4652,507,4140,8788.0,84.92497398931624,26.63682615163111
910,122.634,1931,4693,548,4182,8788.0,84.92604349928708,26.636826151631105
911,219.308,1931,4693,548,4182,8788.0,84.92711300925792,26.636826151631105
912,104.756,2824,602,738,2207,8788.0,84.90105539084159,26.635982040579183
913,116.328,57,2705,1177,2615,8788.0,84.9074724212364,26.635982040579183
914,139.716,138,2859,1331,2769,8788.0,84.9085419263022,26.635982040579183
915,67.654,138,2859,1331,2769,8788.0,84.90961143136799,26.635982040579183
916,35.572,475,3196,1272,3106,8788.0,84.91175044149959,26.635982040579183
917,92.94,475,3196,1272,3106,8788.0,84.91281994656538,26.635982040579183
