,POP_2015,active_living,community_space,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
759,54.092,2144,615,516,613,5803.0,49.647595301898185,26.996633930029944
760,40.537,2208,530,432,533,5803.0,49.648666921391204,26.996633930029947
761,16.164,2221,496,397,502,5803.0,49.64973854088424,26.996633930029947
762,33.223,2312,366,607,629,5803.0,49.65081016037726,26.996633930029947
763,40.874,2551,389,698,868,5803.0,49.65188177987027,26.996633930029944
764,48.588,2563,534,747,883,5803.0,49.6529533993633,26.996633930029944
765,39.053,2554,554,761,792,5803.0,49.65402501885631,26.996633930029944
766,39.79,2689,684,626,657,5803.0,49.655096638349335,26.99663393002995
767,35.707,2866,829,474,514,5803.0,49.65616825784236,26.996633930029947
768,57.933,2832,833,331,480,5803.0,49.65723987733538,26.996633930029947
769,59.701,2931,932,235,561,5803.0,49.65831149682839,26.996633930029944
770,56.838,3002,1002,251,613,5803.0,49.659383116321415,26.996633930029947
771,32.118,3119,1120,5,354,5803.0,49.66045473581443,26.996633930029947
772,3.104,3176,1177,117,272,5803.0,49.66152635530746,26.996633930029947
773,29.182,5000,5000,5000,5000,5803.0,49.662597974800484,26.996633930029944
774,11.302,5000,5000,5000,5000,5803.0,49.66366959429351,26.996633930029944
775,23.647,5000,5000,5000,5000,5803.0,49.66474121378653,26.996633930029944
776,0.337,2607,2183,2294,1859,5803.0,49.63771917768303,26.99578880206847
777,24.625,1830,927,828,601,5803.0,49.64522047914229,26.99578880206847
778,53.26,1913,843,745,684,5803.0,49.64629209363647,26.995788802068475
779,61.616,2061,764,665,649,5803.0,49.64736370813065,26.99578880206847
780,44.347,2092,672,583,495,5803.0,49.64843532262483,26.99578880206848
781,30.056,2096,560,522,377,5803.0,49.649506937119014,26.995788802068475
782,28.6,2406,394,701,723,5803.0,49.650578551613194,26.995788802068475
783,38.138,2406,394,770,723,5803.0,49.65165016610738,26.99578880206847
784,47.788,2329,330,751,650,5803.0,49.65272178060155,26.99578880206847
785,39.316,2485,486,824,806,5803.0,49.65379339509575,26.995788802068475
786,36.254,2531,532,533,510,5803.0,49.65486500958991,26.995788802068475
787,32.108,2688,689,376,364,5803.0,49.655936624084106,26.995788802068475
788,21.174,2724,725,368,358,5803.0,49.65700823857828,26.99578880206848
789,22.237,2790,791,468,242,5803.0,49.65807985307246,26.99578880206847
790,20.048,3010,1010,308,77,5803.0,49.65915146756664,26.995788802068475
791,29.761,3030,1031,354,0,5803.0,49.660223082060824,26.99578880206847
792,15.964,3160,1177,144,268,5803.0,49.661294696555004,26.99578880206848
793,26.393,5000,5000,5000,5000,5803.0,49.66236631104919,26.995788802068475
794,28.972,5000,5000,5000,5000,5803.0,49.66343792554336,26.995788802068475
795,19.437,5000,5000,5000,5000,5803.0,49.664509540037535,26.99578880206848
796,5.209,2501,2078,2400,1753,5803.0,49.637487639182545,26.994943676515263
797,30.108,1655,931,1003,427,5803.0,49.64498890565148,26.99494367651526
798,37.759,1831,872,879,480,5803.0,49.64606051514705,26.994943676515263
799,30.203,1737,785,897,264,5803.0,49.64713212464261,26.99494367651526
800,42.431,1964,589,687,330,5803.0,49.64820373413816,26.994943676515266
801,35.581,2026,492,592,307,5803.0,49.64927534363373,26.994943676515263
802,28.046,2119,364,718,435,5803.0,49.6503469531293,26.994943676515263
803,44.294,2122,228,842,443,5803.0,49.651418562624855,26.99494367651526
804,48.946,2224,225,844,545,5803.0,49.65249017212041,26.994943676515263
805,51.776,2318,319,751,639,5803.0,49.65356178161597,26.994943676515263
806,54.26,2403,404,661,626,5803.0,49.65463339111153,26.994943676515266
807,38.159,2398,399,667,633,5803.0,49.65570500060711,26.994943676515263
808,30.203,2873,874,555,334,5803.0,49.65784821959823,26.994943676515263
809,23.72,3135,1135,466,111,5803.0,49.658919829093804,26.994943676515266
810,43.084,3030,1031,354,0,5803.0,49.659991438589344,26.994943676515263
811,33.592,3163,1164,495,233,5803.0,49.66106304808492,26.994943676515263
812,3.368,5000,5000,5000,5000,5803.0,49.66213465758048,26.994943676515263
813,16.175,5000,5000,5000,5000,5803.0,49.66320626707604,26.994943676515263
814,2.494,5000,5000,5000,5000,5803.0,49.66427787657161,26.994943676515266
815,13.481,2438,2015,2488,1690,5803.0,49.637256110959186,26.994098553370208
816,27.761,1616,910,1022,377,5803.0,49.64475734243934,26.99409855337021
817,47.672,1591,932,1044,290,5803.0,49.64582894693651,26.99409855337021
818,46.704,1706,816,928,101,5803.0,49.64690055143368,26.99409855337021
819,60.28,1770,736,848,179,5803.0,49.647972155930844,26.99409855337021
820,53.071,1887,625,737,230,5803.0,49.649043760428015,26.99409855337021
821,16.143,1887,619,731,296,5803.0,49.65011536492517,26.99409855337021
822,35.98,2121,122,964,442,5803.0,49.65118696942235,26.994098553370208
823,43.421,2095,95,974,415,5803.0,49.652258573919504,26.99409855337021
824,48.651,2222,222,844,542,5803.0,49.65333017841666,26.99409855337021
825,48.451,2274,275,791,595,5803.0,49.654401782913844,26.994098553370215
826,34.17,2368,369,697,608,5803.0,49.65547338741101,26.99409855337021
827,28.582,3216,1217,540,185,5803.0,49.658688200902496,26.99409855337021
828,31.55,3216,1217,540,185,5803.0,49.65975980539965,26.99409855337021
829,32.118,3163,1164,495,233,5803.0,49.660831409896836,26.994098553370215
830,8.324,2867,1161,439,345,5803.0,49.661903014394,26.994098553370215
831,53.46,1746,759,871,156,5803.0,49.64774058800249,26.993253432633235
832,49.124,1741,647,880,272,5803.0,49.64881218750148,26.993253432633225
833,15.47,1826,563,795,357,5803.0,49.64988378700046,26.993253432633228
834,27.583,1892,125,958,213,5803.0,49.650955386499454,26.99325343263323
835,47.462,1968,31,1043,288,5803.0,49.65202698599845,26.993253432633228
836,34.32,2123,124,941,444,5803.0,49.65309858549744,26.99325343263323
837,53.376,2148,215,874,468,5803.0,49.654170184996424,26.993253432633235
838,39.222,2208,341,782,489,5803.0,49.65524178449542,26.993253432633235
839,8.777,2242,374,748,482,5803.0,49.65631338399441,26.99325343263323
840,19.237,2367,634,493,601,5803.0,49.65738498349341,26.99325343263323
841,21.437,2533,803,324,585,5803.0,49.659528182491385,26.993253432633228
842,22.089,2832,1113,486,342,5803.0,49.66167138148936,26.993253432633228
843,4.767,2832,1126,506,311,5803.0,49.662742980988355,26.99325343263323
844,48.756,1617,692,1001,238,5803.0,49.64750903035271,26.992408314304203
845,50.471,1646,609,977,309,5803.0,49.64858062485376,26.99240831430421
846,46.052,1702,490,923,299,5803.0,49.64965221935479,26.992408314304217
847,38.822,1732,266,1092,75,5803.0,49.65072381385584,26.992408314304214
848,47.872,1840,159,1065,160,5803.0,49.65179540835688,26.99240831430421
849,44.315,2054,186,1012,375,5803.0,49.65286700285791,26.99240831430421
850,27.204,2053,249,906,373,5803.0,49.65393859735894,26.992408314304214
851,30.519,2128,451,697,395,5803.0,49.65501019185998,26.992408314304214
852,12.986,2176,475,637,409,5803.0,49.656081786361014,26.99240831430421
853,9.819,2325,615,514,559,5803.0,49.65715338086206,26.99240831430421
854,11.881,2473,789,339,599,5803.0,49.6582249753631,26.99240831430421
855,24.078,2510,803,324,585,5803.0,49.659296569864146,26.99240831430421
856,13.986,2796,1066,533,338,5803.0,49.661439758866216,26.992408314304217
857,15.101,2792,1166,504,238,5803.0,49.66251135336725,26.99240831430421
858,41.537,1398,647,1229,446,5803.0,49.647277482981174,26.991563198383055
859,21.132,1490,534,1128,322,5803.0,49.648349072484486,26.99156319838306
860,23.142,1522,482,1289,256,5803.0,49.64942066198778,26.991563198383062
861,16.848,1683,324,1121,111,5803.0,49.650492251491094,26.99156319838306
862,20.458,1738,279,1085,61,5803.0,49.65156384099441,26.99156319838306
863,31.813,1932,480,875,160,5803.0,49.65263543049772,26.991563198383055
864,30.792,1913,505,884,185,5803.0,49.653707020001015,26.991563198383055
865,42.579,2022,671,752,351,5803.0,49.654778609504326,26.991563198383055
866,42.6,2135,592,521,514,5803.0,49.65585019900763,26.991563198383055
867,47.714,2179,636,477,558,5803.0,49.65692178851096,26.991563198383055
868,44.62,2252,754,403,664,5803.0,49.65799337801426,26.99156319838306
869,43.673,2386,889,269,530,5803.0,49.65906496751755,26.99156319838306
870,30.613,2674,1284,386,121,5803.0,49.66227973602747,26.991563198383062
871,3.368,2640,1318,352,86,5803.0,49.6633513255308,26.991563198383055
872,6.619,1345,660,1466,433,5803.0,49.6470459458875,26.990718084869666
873,45.841,1386,618,1424,392,5803.0,49.648117530393286,26.99071808486966
874,43.294,1446,559,1283,332,5803.0,49.64918911489909,26.990718084869663
875,52.113,1531,589,1197,362,5803.0,49.650260699404896,26.990718084869663
876,42.684,1601,419,1051,187,5803.0,49.651332283910676,26.990718084869666
877,47.335,1689,456,973,136,5803.0,49.65240386841648,26.990718084869663
878,59.185,1814,613,839,293,5803.0,49.65347545292228,26.990718084869666
879,57.891,1917,716,754,404,5803.0,49.65454703742807,26.99071808486966
880,41.211,1965,661,646,483,5803.0,49.65561862193387,26.990718084869663
881,36.991,2098,686,527,608,5803.0,49.656690206439684,26.990718084869663
882,38.632,2151,797,451,648,5803.0,49.65776179094548,26.990718084869666
883,48.956,2249,888,432,692,5803.0,49.65883337545127,26.990718084869666
884,47.23,2355,1119,5,290,5803.0,49.65990495995706,26.99071808486966
885,31.129,2382,1157,29,236,5803.0,49.66097654446287,26.990718084869663
886,44.01,2634,1324,346,80,5803.0,49.66204812896867,26.990718084869666
887,6.062,2633,1374,350,84,5803.0,49.66311971347446,26.99071808486966
888,1.863,5000,5000,5000,5000,5803.0,49.66419129798027,26.990718084869663
889,14.681,5000,5000,5000,5000,5803.0,49.66526288248606,26.990718084869663
890,0.4,5000,5000,5000,5000,5803.0,49.666334466991856,26.99071808486966
891,24.594,1244,768,1430,542,5803.0,49.64681441907129,26.989872973763934
892,43.221,1233,779,1401,552,5803.0,49.647885998579795,26.989872973763934
893,52.092,1308,696,1304,470,5803.0,49.64895757808832,26.989872973763937
894,51.303,1423,578,1125,351,5803.0,49.65002915759683,26.989872973763934
895,41.526,1483,516,1056,289,5803.0,49.65110073710534,26.989872973763934
896,50.461,1776,533,896,213,5803.0,49.652172316613836,26.989872973763937
897,49.356,1731,699,730,379,5803.0,49.653243896122355,26.989872973763937
898,39.095,1679,750,678,430,5803.0,49.65431547563088,26.989872973763934
899,38.664,1888,743,533,570,5803.0,49.65538705513938,26.989872973763934
900,39.811,1908,767,449,636,5803.0,49.65645863464789,26.989872973763934
901,19.984,2028,865,329,525,5803.0,49.6575302141564,26.989872973763937
902,25.404,2180,1174,179,375,5803.0,49.658601793664914,26.989872973763934
903,8.198,2267,1126,111,307,5803.0,49.659673373173426,26.989872973763937
904,11.492,2327,1210,214,320,5803.0,49.66074495268194,26.989872973763934
905,17.606,2496,1391,395,153,5803.0,49.66181653219044,26.989872973763934
906,13.954,2578,1426,335,70,5803.0,49.662888111698955,26.989872973763937
907,9.292,5000,5000,5000,5000,5803.0,49.66395969120746,26.989872973763934
908,1.284,5000,5000,5000,5000,5803.0,49.66503127071598,26.989872973763937
909,2.273,5000,5000,5000,5000,5803.0,49.66610285022449,26.989872973763937
910,24.962,1001,1004,1500,736,5803.0,49.6465829025322,26.989027865065765
911,33.876,1094,904,1263,678,5803.0,49.64765447704365,26.98902786506577
912,34.37,1187,811,1232,584,5803.0,49.648726051555094,26.989027865065765
913,24.594,1298,703,1116,477,5803.0,49.64979762606654,26.98902786506577
914,23.478,1399,606,965,380,5803.0,49.65086920057799,26.98902786506577
915,16.322,1447,582,910,350,5803.0,49.65194077508942,26.98902786506577
916,12.849,1591,766,771,534,5803.0,49.65301234960088,26.989027865065765
917,20.49,1657,765,701,489,5803.0,49.654083924112335,26.98902786506577
918,25.394,1812,957,553,704,5803.0,49.65515549862377,26.98902786506577
919,32.592,1942,1087,552,749,5803.0,49.65622707313523,26.98902786506577
920,31.592,2002,1147,397,593,5803.0,49.65729864764664,26.989027865065765
921,37.475,2216,1318,322,518,5803.0,49.65837022215809,26.989027865065765
922,41.832,2266,1263,267,463,5803.0,49.65944179666955,26.98902786506577
923,54.492,2342,1337,341,437,5803.0,49.66051337118101,26.98902786506577
924,55.502,2558,1452,457,215,5803.0,49.66158494569243,26.98902786506577
925,41.032,2588,1482,486,244,5803.0,49.662656520203896,26.989027865065765
926,12.102,2764,1658,635,420,5803.0,49.66372809471534,26.98902786506577
927,11.397,908,1091,1449,846,5803.0,49.646351396269864,26.98818275877506
928,12.386,1017,1049,1342,821,5803.0,49.64742296578446,26.988182758775068
929,6.209,1092,1226,1269,993,5803.0,49.648494535299065,26.988182758775068
930,0.242,1237,1078,1122,846,5803.0,49.64956610481366,26.98818275877507
931,4.809,1291,1025,1069,793,5803.0,49.650637674328266,26.988182758775068
932,0.253,1425,594,932,362,5803.0,49.65170924384285,26.988182758775068
933,0.568,1679,824,811,591,5803.0,49.65278081335747,26.988182758775068
934,37.454,1739,884,804,652,5803.0,49.653852382872074,26.988182758775068
935,36.58,1869,1014,677,781,5803.0,49.65492395238669,26.988182758775068
936,48.809,1958,1103,639,835,5803.0,49.65599552190128,26.988182758775068
937,52.113,2021,1166,463,660,5803.0,49.65706709141587,26.98818275877507
938,49.735,2212,1357,529,737,5803.0,49.65813866093049,26.98818275877507
939,44.968,2390,1392,396,592,5803.0,49.65921023044507,26.988182758775068
940,46.22,2457,1454,400,531,5803.0,49.66028179995967,26.988182758775068
941,51.324,2567,1563,429,469,5803.0,49.66135336947429,26.988182758775068
942,38.432,2685,1579,556,341,5803.0,49.66242493898889,26.988182758775068
943,18.585,2771,1666,643,428,5803.0,49.66349650850349,26.988182758775068
944,18.322,1229,1250,1709,957,5803.0,49.64611990028388,26.98733765489173
945,21.51,865,1268,1497,1038,5803.0,49.647191464801864,26.987337654891732
946,16.059,979,1339,1383,1107,5803.0,49.64826302931984,26.987337654891732
947,26.33,979,1339,1383,1107,5803.0,49.649334593837814,26.987337654891725
948,0.642,1061,1256,1300,1024,5803.0,49.65040615835581,26.98733765489173
949,23.257,1855,1000,766,767,5803.0,49.65362085190974,26.987337654891732
950,23.12,1968,1113,648,880,5803.0,49.65469241642772,26.98733765489173
951,47.998,2019,1164,597,932,5803.0,49.6557639809457,26.98733765489173
952,54.281,2207,1352,411,817,5803.0,49.65683554546368,26.987337654891725
953,54.102,2249,1394,490,776,5803.0,49.65790710998167,26.987337654891732
954,55.628,2409,1516,436,716,5803.0,49.65897867449964,26.987337654891725
955,50.008,2496,1493,373,694,5803.0,49.66005023901762,26.987337654891725
956,47.714,2629,1626,314,586,5803.0,49.66112180353561,26.98733765489173
957,48.493,2748,1643,503,405,5803.0,49.66219336805358,26.987337654891725
958,31.108,2804,1698,458,460,5803.0,49.66326493257156,26.98733765489173
959,12.818,1753,1352,1910,1028,5803.0,49.645888414573896,26.986492553415655
960,33.781,676,1355,1682,1093,5803.0,49.64695997409549,26.98649255341566
961,21.405,754,1378,1605,1149,5803.0,49.648031533617065,26.98649255341566
962,38.411,877,1439,1482,1206,5803.0,49.64910309313865,26.98649255341566
963,27.53,1028,1288,1332,1056,5803.0,49.65017465266022,26.98649255341565
964,6.409,1887,1032,736,799,5803.0,49.65338933122497,26.986492553415655
965,41.011,1976,1121,648,889,5803.0,49.65446089074655,26.98649255341566
966,32.76,2029,1174,586,942,5803.0,49.65553245026813,26.98649255341566
967,48.946,2206,1351,423,949,5803.0,49.656604009789696,26.98649255341566
968,36.664,2313,1458,302,894,5803.0,49.65767556931129,26.986492553415655
969,37.412,2438,1545,407,745,5803.0,49.658747128832864,26.98649255341566
970,46.451,2496,1493,373,694,5803.0,49.659818688354456,26.98649255341566
971,46.683,2661,1657,209,689,5803.0,49.66089024787604,26.98649255341566
972,33.202,2721,1718,269,630,5803.0,49.66196180739761,26.98649255341565
973,37.548,2895,1806,365,568,5803.0,49.66303336691919,26.986492553415655
974,12.639,3001,1882,462,516,5803.0,49.66410492644078,26.98649255341566
975,2.999,3018,1880,466,514,5803.0,49.66517648596235,26.986492553415648
976,35.907,665,1333,1691,1071,5803.0,49.64565693913955,26.985647454346744
977,14.207,639,1410,1739,1149,5803.0,49.64672849366496,26.985647454346744
978,5.683,621,1500,1783,1238,5803.0,49.64780004819036,26.985647454346747
979,0.652,1919,1064,706,832,5803.0,49.65315782081737,26.985647454346747
980,43.242,2084,1229,531,997,5803.0,49.65422937534277,26.985647454346747
981,34.875,2144,1289,532,1057,5803.0,49.65530092986817,26.985647454346744
982,37.001,2250,1395,425,1035,5803.0,49.65637248439358,26.985647454346747
983,42.842,2377,1528,233,1009,5803.0,49.657444038918975,26.985647454346747
984,37.506,2459,1614,147,996,5803.0,49.65851559344438,26.985647454346744
985,28.793,2605,1760,13,884,5803.0,49.65958714796978,26.985647454346747
986,16.533,2642,1739,112,786,5803.0,49.66065870249518,26.985647454346747
987,35.044,2793,1957,195,783,5803.0,49.661730257020594,26.985647454346744
988,35.444,2842,2055,410,689,5803.0,49.66280181154599,26.985647454346747
989,36.717,2842,2055,410,689,5803.0,49.663873366071385,26.985647454346744
990,1.526,3018,1880,466,514,5803.0,49.66494492059679,26.985647454346744
991,15.438,543,1479,1822,1217,5803.0,49.64649702350991,26.984802357684895
992,10.966,536,1540,1862,1279,5803.0,49.64756857303936,26.984802357684902
993,2.947,695,1651,1695,1419,5803.0,49.648640122568814,26.984802357684895
994,0.716,695,1651,1695,1419,5803.0,49.649711672098256,26.984802357684902
995,54.302,2031,1365,690,1132,5803.0,49.65506941974548,26.9848023576849
996,43.557,2100,1466,506,1233,5803.0,49.65614096927492,26.984802357684895
997,35.696,2261,1624,342,1132,5803.0,49.657212518804364,26.984802357684895
998,42.137,2380,1741,218,1117,5803.0,49.65828406833382,26.9848023576849
999,23.384,2489,1895,133,1007,5803.0,49.65935561786326,26.984802357684895
1000,16.006,2520,1926,165,1017,5803.0,49.660427167392704,26.9848023576849
1001,32.74,2650,2102,341,905,5803.0,49.66149871692215,26.984802357684895
1002,44.62,2689,2188,427,842,5803.0,49.66257026645159,26.984802357684895
1003,11.281,2775,2144,686,777,5803.0,49.66471336551049,26.9848023576849
1004,17.459,461,1537,1895,1275,5803.0,49.64626556362998,26.98395726343001
1005,33.949,510,1562,1880,1300,5803.0,49.64733710816368,26.98395726343001
1006,27.593,695,1651,1695,1419,5803.0,49.64840865269739,26.98395726343001
1007,10.471,695,1651,1695,1419,5803.0,49.64948019723111,26.98395726343001
1008,16.648,1850,1348,760,1116,5803.0,49.65376637536594,26.98395726343001
1009,46.967,1963,1396,697,1163,5803.0,49.654837919899656,26.983957263430014
1010,41.379,2001,1458,597,1226,5803.0,49.65590946443336,26.983957263430007
1011,42.495,2101,1633,498,1365,5803.0,49.65698100896707,26.98395726343001
1012,35.991,2204,1661,394,1189,5803.0,49.658052553500795,26.983957263430007
1013,32.96,2334,1828,265,1162,5803.0,49.659124098034496,26.98395726343001
1014,46.557,2429,1897,182,1068,5803.0,49.66019564256822,26.98395726343001
1015,53.692,2628,2127,366,903,5803.0,49.66126718710193,26.983957263430014
1016,43.031,2562,2215,453,989,5803.0,49.662338731635636,26.98395726343001
1017,40.148,2649,2269,583,903,5803.0,49.66341027616935,26.983957263430007
1018,25.478,2819,2188,731,822,5803.0,49.66448182070305,26.983957263430007
1019,7.545,2819,2188,731,822,5803.0,49.665553365236775,26.98395726343001
1020,35.002,253,1745,2103,1481,5803.0,49.647105653562974,26.983112171581993
1021,32.15,371,1840,2030,1578,5803.0,49.648177193101176,26.983112171581997
1022,22.247,447,1915,2105,1654,5803.0,49.64924873263937,26.983112171582
1023,0.358,1827,1371,771,1139,5803.0,49.65353489079215,26.983112171581993
1024,37.17,1956,1488,765,1255,5803.0,49.654606430330354,26.983112171582
1025,50.303,2072,1603,649,1371,5803.0,49.655677969868556,26.983112171581993
1026,41.105,2150,1694,560,1426,5803.0,49.65674950940674,26.983112171581993
1027,37.043,2238,1784,470,1367,5803.0,49.65782104894493,26.983112171581993
1028,36.728,2321,1918,335,1233,5803.0,49.65889258848315,26.983112171581993
1029,54.66,2297,2044,330,1204,5803.0,49.65996412802135,26.983112171581993
1030,44.862,2387,2134,397,1144,5803.0,49.66103566755954,26.98311217158199
1031,44.22,2481,2275,517,1081,5803.0,49.66210720709773,26.983112171581997
1032,46.367,2533,2347,589,1019,5803.0,49.663178746635936,26.983112171581993
1033,52.65,2834,2203,745,836,5803.0,49.66425028617413,26.983112171581997
1034,15.259,2715,2313,856,947,5803.0,49.66532182571234,26.983112171581993
1035,19.553,259,1746,2104,1476,5803.0,49.64687420923684,26.98226708214075
1036,32.466,371,1840,2030,1578,5803.0,49.64794574377976,26.982267082140748
1037,21.1,461,1930,2119,1668,5803.0,49.64901727832265,26.982267082140748
1038,29.698,1567,1739,1783,1507,5803.0,49.65116034740848,26.982267082140748
1039,19.984,1567,1739,1783,1507,5803.0,49.65223188195138,26.982267082140744
1040,33.97,2014,1545,877,1313,5803.0,49.65437495103719,26.982267082140748
1041,44.441,2098,1630,790,1398,5803.0,49.6554464855801,26.982267082140748
1042,34.16,2037,1743,730,1511,5803.0,49.65651802012301,26.982267082140748
1043,41.169,2045,1859,608,1506,5803.0,49.657589554665925,26.982267082140748
1044,44.094,1956,1948,646,1543,5803.0,49.65866108920883,26.982267082140748
1045,38.075,2250,2077,409,1306,5803.0,49.65973262375174,26.98226708214075
1046,50.208,2305,2170,455,1232,5803.0,49.66080415829463,26.98226708214075
1047,39.327,2347,2287,571,1205,5803.0,49.66187569283753,26.982267082140744
1048,47.167,2407,2347,591,1145,5803.0,49.66294722738045,26.982267082140748
1049,41.8,2482,2478,776,1131,5803.0,49.66401876192336,26.982267082140748
1050,39.011,2715,2327,870,961,5803.0,49.66509029646628,26.982267082140748
1051,16.47,2646,2355,925,989,5803.0,49.666161831009184,26.98226708214075
1052,52.86,2404,2003,2561,1679,5803.0,49.645571245637115,26.98142199510616
1053,20.184,1231,1902,2360,1608,5803.0,49.646642775184944,26.981421995106153
1054,27.74,470,1948,2138,1686,5803.0,49.64771430473278,26.981421995106157
1055,15.27,491,1969,2159,1707,5803.0,49.64878583428062,26.981421995106153
1056,12.87,2074,1606,993,1374,5803.0,49.65414348201982,26.98142199510616
1057,54.081,2117,1664,934,1432,5803.0,49.65521501156764,26.981421995106157
1058,40.39,1974,1806,790,1574,5803.0,49.65628654111549,26.981421995106157
1059,43.252,1925,1917,678,1575,5803.0,49.657358070663314,26.981421995106157
1060,34.191,2127,2119,628,1525,5803.0,49.658429600211164,26.981421995106157
1061,25.109,2142,2230,584,1481,5803.0,49.659501129759,26.98142199510616
1062,42.684,2172,2302,587,1365,5803.0,49.66057265930684,26.981421995106157
1063,46.378,2172,2302,587,1365,5803.0,49.661644188854666,26.981421995106153
1064,51.166,2459,2493,735,1164,5803.0,49.66271571840251,26.981421995106157
1065,51.366,2396,2556,798,1206,5803.0,49.66378724795035,26.981421995106153
1066,44.147,2488,2513,1035,1147,5803.0,49.664858777498196,26.981421995106157
1067,13.754,2559,2442,1011,1075,5803.0,49.665930307046025,26.981421995106153
1068,19.1,2404,2003,2561,1679,5803.0,49.64533982685389,26.980576910478128
1069,19.974,43,1956,2314,1692,5803.0,49.64641135140688,26.980576910478128
1070,30.108,21,1977,2335,1714,5803.0,49.64748287595988,26.98057691047813
1071,30.319,157,2070,2428,1807,5803.0,49.64855440051288,26.98057691047813
1072,5.693,1471,1695,1293,1462,5803.0,49.65391202327782,26.98057691047813
1073,48.072,2015,1767,1035,1534,5803.0,49.65498354783081,26.980576910478124
1074,31.287,1961,1822,979,1590,5803.0,49.65605507238379,26.980576910478128
1075,40.232,1819,1962,837,1707,5803.0,49.6571265969368,26.980576910478124
1076,41.989,2095,2087,661,1558,5803.0,49.658198121489775,26.980576910478128
1077,38.106,2142,2230,584,1481,5803.0,49.65926964604277,26.98057691047813
1078,32.276,2015,2320,608,1495,5803.0,49.66034117059575,26.980576910478128
1079,31.803,2089,2382,669,1448,5803.0,49.661412695148734,26.980576910478128
1080,24.689,2268,2558,801,1334,5803.0,49.662484219701724,26.980576910478128
1081,18.311,2329,2619,863,1273,5803.0,49.66355574425473,26.980576910478128
1082,14.849,3575,3554,2124,2188,5803.0,49.66462726880771,26.980576910478124
1083,13.639,2538,2512,1072,1146,5803.0,49.665698793360704,26.980576910478128
1084,14.354,18,2018,2376,1754,5803.0,49.64725145746067,26.979731828256565
1085,4.42,1470,1760,1292,1527,5803.0,49.653680574810856,26.979731828256565
1086,14.039,1388,1792,1210,1560,5803.0,49.654752094369215,26.979731828256565
1087,21.984,1938,1796,1112,1564,5803.0,49.65582361392758,26.979731828256565
1088,10.187,1714,2021,889,1786,5803.0,49.656895133485946,26.979731828256565
1089,19.143,1705,2029,897,1794,5803.0,49.65796665304431,26.979731828256565
1090,32.855,2000,2321,608,1506,5803.0,49.660109692161036,26.979731828256565
1091,27.74,2015,2334,620,1495,5803.0,49.6611812117194,26.979731828256565
1092,37.159,3493,3472,2042,2106,5803.0,49.665467289952865,26.979731828256565
1093,10.418,668,2151,1930,1876,5803.0,49.64702004923479,26.97888674844137
1094,8.303,668,2151,1930,1876,5803.0,49.64809156379875,26.97888674844137
1095,3.557,1435,1791,1258,1558,5803.0,49.653449136618555,26.97888674844137
1096,6.704,1373,1792,1225,1560,5803.0,49.65452065118251,26.97888674844137
1097,5.462,3033,3013,1582,1646,5803.0,49.66798735511787,26.977196596029675
