,POP_2015,community_space,education,food_choices,nightlife,ID_HDC_G0,lng,lat
921,18.046,848,648,801,5000,4733.0,36.10333322095244,-0.27376833577902854
922,3.673,712,511,664,5000,4733.0,36.10433100539067,-0.273768335779029
923,77.786,829,629,781,5000,4733.0,36.10532878982892,-0.27376833577902904
924,59.291,717,517,669,5000,4733.0,36.10632657426716,-0.27376833577902854
925,70.534,717,517,669,5000,4733.0,36.10732435870538,-0.27376833577902904
926,90.304,988,787,940,5000,4733.0,36.108322143143624,-0.273768335779028
927,62.626,988,788,941,5000,4733.0,36.109319927581865,-0.273768335779029
928,87.662,1194,863,1147,5000,4733.0,36.1103177120201,-0.27376833577902854
929,56.424,1252,738,1205,4986,4733.0,36.11131549645834,-0.27376833577902904
930,70.965,1420,748,1455,4906,4733.0,36.112313280896565,-0.27376833577902854
931,81.047,1273,635,1488,4749,4733.0,36.11331106533481,-0.273768335779029
932,71.022,1231,701,1668,4806,4733.0,36.11430884977304,-0.27376833577902854
933,50.483,1138,785,1752,4713,4733.0,36.11530663421129,-0.27376833577902854
934,57.754,1048,783,1842,4623,4733.0,36.116304418649534,-0.27376833577902904
935,68.623,1353,1000,1968,4929,4733.0,36.11730220308776,-0.27376833577902904
936,80.878,1016,901,2097,4591,4733.0,36.118299987526,-0.2737683357790285
937,44.782,2523,887,4398,1504,4733.0,36.16020693393195,-0.27376833577902904
938,48.036,2566,845,4451,1441,4733.0,36.161204718370186,-0.27376833577902854
939,38.597,2639,917,4535,1393,4733.0,36.16220250280842,-0.273768335779029
940,40.49,2493,669,4390,935,4733.0,36.16419807168491,-0.2737683357790295
941,34.449,2529,705,4427,938,4733.0,36.16519585612314,-0.273768335779028
942,46.895,2581,756,4478,963,4733.0,36.166193640561374,-0.273768335779029
943,52.003,2618,794,4515,904,4733.0,36.167191424999615,-0.27376833577902904
944,6.068,2604,879,4601,578,4733.0,36.168189209437855,-0.27376833577902904
945,36.185,733,46,443,5000,4733.0,36.09934358733667,-0.2745771072342658
946,62.345,841,154,348,5000,4733.0,36.100341371816484,-0.27457710723426676
947,78.161,788,299,190,5000,4733.0,36.101339156296284,-0.2745771072342658
948,72.483,764,319,166,5000,4733.0,36.1023369407761,-0.2745771072342663
949,96.563,848,648,801,5000,4733.0,36.10333472525592,-0.2745771072342663
950,79.379,753,552,705,5000,4733.0,36.10433250973573,-0.2745771072342658
951,78.311,662,462,614,5000,4733.0,36.10533029421554,-0.2745771072342658
952,32.325,635,435,587,5000,4733.0,36.10632807869534,-0.2745771072342663
953,60.696,635,435,587,5000,4733.0,36.10732586317516,-0.2745771072342663
954,52.357,893,693,846,5000,4733.0,36.10832364765497,-0.2745771072342663
955,57.604,893,693,846,5000,4733.0,36.109321432134784,-0.2745771072342663
956,24.942,1157,643,1110,4952,4733.0,36.1103192166146,-0.2745771072342663
957,57.904,1143,629,1096,4938,4733.0,36.111317001094406,-0.2745771072342658
958,79.154,1281,529,1374,4757,4733.0,36.11231478557422,-0.2745771072342663
959,83.389,1281,549,1402,4757,4733.0,36.11331257005403,-0.2745771072342658
960,40.833,1178,549,1517,4655,4733.0,36.114310354533835,-0.27457710723426676
961,58.729,1095,633,1600,4571,4733.0,36.11530813901365,-0.2745771072342658
962,60.584,1048,783,1842,4623,4733.0,36.116305923493464,-0.2745771072342663
963,61.371,912,723,1873,4487,4733.0,36.11730370797327,-0.2745771072342653
964,68.286,892,777,1973,4467,4733.0,36.11830149245309,-0.27457710723426676
965,74.114,1091,975,2172,4666,4733.0,36.11929927693289,-0.2745771072342658
966,37.508,2438,876,4312,1570,4733.0,36.16020844060516,-0.2745771072342663
967,39.375,2486,765,4383,1376,4733.0,36.161206225084975,-0.27457710723426626
968,25.075,2415,693,4312,1304,4733.0,36.16220400956478,-0.2745771072342663
969,47.258,2426,601,4323,766,4733.0,36.165197363004225,-0.2745771072342663
970,45.858,2455,630,4352,740,4733.0,36.16619514748403,-0.2745771072342658
971,32.102,2584,760,4481,610,4733.0,36.16719293196384,-0.2745771072342663
972,26.89,2604,879,4601,578,4733.0,36.16819071644366,-0.2745771072342658
973,27.512,2598,1018,4740,572,4733.0,36.16918850092347,-0.2745771072342663
974,80.597,896,209,325,5000,4733.0,36.10034288043253,-0.2753858787104661
975,77.412,857,269,259,5000,4733.0,36.10134066495404,-0.2753858787104661
976,94.202,687,242,89,5000,4733.0,36.10233844947554,-0.2753858787104656
977,90.435,598,152,31,5000,4733.0,36.103336233997055,-0.2753858787104661
978,88.561,728,528,681,5000,4733.0,36.10433401851857,-0.2753858787104661
979,93.64,821,620,773,5000,4733.0,36.10533180304007,-0.2753858787104666
980,55.918,485,284,437,5000,4733.0,36.106329587561575,-0.2753858787104661
981,70.516,585,385,538,5000,4733.0,36.107327372083084,-0.2753858787104656
982,74.17,805,605,757,5000,4733.0,36.10832515660459,-0.2753858787104661
983,93.321,805,605,757,5000,4733.0,36.1093229411261,-0.2753858787104661
984,84.945,1081,643,1034,4876,4733.0,36.11032072564762,-0.2753858787104661
985,75.088,1077,563,1029,4871,4733.0,36.11131851016913,-0.2753858787104661
986,64.238,1258,441,1286,4734,4733.0,36.11231629469062,-0.2753858787104661
987,85.769,1281,529,1374,4757,4733.0,36.11331407921214,-0.2753858787104661
988,60.078,1167,464,1431,4644,4733.0,36.11431186373364,-0.2753858787104661
989,71.584,1003,633,1692,4479,4733.0,36.11530964825515,-0.2753858787104656
990,69.035,936,566,1699,4412,4733.0,36.116307432776665,-0.2753858787104661
991,67.217,869,652,1809,4345,4733.0,36.117305217298174,-0.2753858787104666
992,47.11,779,663,2004,4354,4733.0,36.11830300181968,-0.2753858787104661
993,68.698,687,571,2049,4262,4733.0,36.11930078634119,-0.2753858787104661
994,31.269,923,867,1668,3708,4733.0,36.12528749347024,-0.2753858787104661
995,15.414,1053,997,1754,3675,4733.0,36.12628527799175,-0.2753858787104661
996,121.024,1067,1011,1766,3674,4733.0,36.12728306251326,-0.2753858787104666
997,14.858,1142,1087,1839,3613,4733.0,36.12828084703477,-0.27538587871046516
998,11.682,2390,1418,4000,2112,4733.0,36.15422324459397,-0.2753858787104661
999,24.712,2390,1418,4000,2112,4733.0,36.15522102911548,-0.2753858787104656
1000,27.045,2366,1225,4241,1919,4733.0,36.15621881363699,-0.2753858787104666
1001,22.106,2219,1078,4094,1772,4733.0,36.157216598158506,-0.2753858787104661
1002,41.424,2219,1078,4094,1772,4733.0,36.158214382680015,-0.2753858787104656
1003,46.234,2263,619,4159,1310,4733.0,36.16120773624454,-0.2753858787104661
1004,20.822,2325,642,4222,1261,4733.0,36.162205520766044,-0.2753858787104656
1005,36.873,2281,457,4179,851,4733.0,36.16420108980907,-0.2753858787104666
1006,59.419,2316,491,4213,819,4733.0,36.16519887433057,-0.2753858787104661
1007,28.679,2464,704,4426,621,4733.0,36.16619665885208,-0.2753858787104656
1008,14.482,2490,857,4579,513,4733.0,36.16719444337359,-0.2753858787104661
1009,34.876,2490,857,4579,513,4733.0,36.16819222789509,-0.2753858787104661
1010,61.364,2387,1040,4556,361,4733.0,36.1691900124166,-0.2753858787104666
1011,36.86,2439,1092,4607,413,4733.0,36.170187796938116,-0.27538587871046516
1012,51.533,896,209,325,5000,4733.0,36.10034439348587,-0.2761946502076901
1013,103.646,896,209,325,5000,4733.0,36.1013421780492,-0.2761946502076906
1014,78.536,677,231,142,5000,4733.0,36.102339962612525,-0.2761946502076901
1015,64.107,538,93,59,5000,4733.0,36.10333774717585,-0.27619465020769
1016,75.313,445,0,152,5000,4733.0,36.10433553173919,-0.2761946502076905
1017,53.407,390,190,343,5000,4733.0,36.105333316302506,-0.27619465020768963
1018,63.413,422,222,375,5000,4733.0,36.10633110086584,-0.2761946502076901
1019,58.86,523,323,476,5000,4733.0,36.10732888542916,-0.2761946502076906
1020,52.863,729,529,682,5000,4733.0,36.10832666999249,-0.2761946502076901
1021,77.768,799,599,751,4905,4733.0,36.109324454555825,-0.2761946502076901
1022,64.407,975,665,927,4831,4733.0,36.11032223911915,-0.2761946502076901
1023,70.666,1091,557,1044,4708,4733.0,36.111320023682474,-0.2761946502076901
1024,85.769,1263,356,1236,4684,4733.0,36.112317808245805,-0.2761946502076906
1025,45.124,1184,367,1315,4660,4733.0,36.11331559280914,-0.2761946502076906
1026,57.286,1092,274,1407,4568,4733.0,36.114313377372454,-0.27619465020768963
1027,15.254,868,498,1631,4344,4733.0,36.11630894649912,-0.2761946502076896
1028,30.92,869,652,1809,4345,4733.0,36.11730673106244,-0.2761946502076901
1029,34.611,732,515,1925,4208,4733.0,36.118304515625766,-0.27619465020769
1030,20.707,592,476,1954,4167,4733.0,36.1193023001891,-0.2761946502076901
1031,11.768,505,389,1867,4080,4733.0,36.12030008475242,-0.2761946502076901
1032,19.789,505,389,1867,4080,4733.0,36.12129786931576,-0.2761946502076906
1033,59.671,807,751,1552,3592,4733.0,36.125289007569066,-0.2761946502076901
1034,45.608,909,853,1607,3537,4733.0,36.12628679213239,-0.2761946502076901
1035,22.611,916,860,1612,3525,4733.0,36.12728457669573,-0.2761946502076901
1036,46.675,2606,915,3723,2845,4733.0,36.151231406215594,-0.2761946502076901
1037,28.744,2385,1454,3881,2268,4733.0,36.15322697534225,-0.2761946502076901
1038,27.862,2289,1434,3865,2157,4733.0,36.15422475990558,-0.2761946502076901
1039,35.188,2268,1296,3878,1990,4733.0,36.15522254446889,-0.2761946502076905
1040,15.066,2268,1296,3878,1990,4733.0,36.15622032903223,-0.27619465020768963
1041,28.549,2279,1153,4021,1847,4733.0,36.15721811359556,-0.2761946502076906
1042,32.089,2147,1006,4022,1700,4733.0,36.15821589815889,-0.2761946502076901
1043,34.902,2143,920,4018,1614,4733.0,36.15921368272221,-0.2761946502076901
1044,44.198,2137,785,4012,1479,4733.0,36.16021146728555,-0.27619465020769
1045,33.761,2212,647,4105,1342,4733.0,36.161209251848874,-0.2761946502076901
1046,56.152,2263,619,4159,1310,4733.0,36.16220703641219,-0.2761946502076901
1047,27.72,2117,395,4013,1006,4733.0,36.16320482097553,-0.2761946502076906
1048,31.531,2166,346,4063,957,4733.0,36.16420260553886,-0.27619465020769
1049,22.028,2390,565,4287,745,4733.0,36.165200390102186,-0.2761946502076901
1050,42.876,2306,668,4389,642,4733.0,36.16619817466552,-0.27619465020769096
1051,65.928,2366,803,4522,516,4733.0,36.16719595922884,-0.2761946502076896
1052,53.585,2316,969,4484,318,4733.0,36.16819374379216,-0.2761946502076901
1053,27.941,2316,969,4484,318,4733.0,36.169191528355505,-0.2761946502076901
1054,41.136,2387,1040,4556,361,4733.0,36.17018931291882,-0.2761946502076905
1055,49.303,453,297,787,5000,4733.0,36.100345910976515,-0.2770034217260005
1056,76.418,283,403,881,5000,4733.0,36.101343695581775,-0.2770034217259995
1057,53.294,677,231,142,5000,4733.0,36.10234148018704,-0.2770034217260005
1058,38.153,519,73,226,5000,4733.0,36.10333926479231,-0.2770034217260005
1059,76.606,519,73,226,5000,4733.0,36.10433704939759,-0.27700342172600007
1060,62.833,303,142,295,5000,4733.0,36.10533483400287,-0.2770034217260005
1061,65.475,523,323,476,5000,4733.0,36.10633261860813,-0.2770034217260005
1062,57.529,523,323,476,5000,4733.0,36.107330403213396,-0.2770034217259995
1063,83.052,698,497,650,5000,4733.0,36.108328187818664,-0.277003421726001
1064,61.952,799,599,751,4905,4733.0,36.10932597242394,-0.27700342172600007
1065,77.149,934,662,886,4778,4733.0,36.11032375702921,-0.27700342172600007
1066,67.03,1071,544,1023,4641,4733.0,36.111321541634474,-0.277003421726001
1067,69.597,1173,466,1125,4617,4733.0,36.11231932623975,-0.2770034217259995
1068,68.248,1267,276,1301,4428,4733.0,36.113317110845024,-0.27700342172600007
1069,40.139,1178,188,1390,4516,4733.0,36.114314895450285,-0.2770034217260005
1070,29.383,1045,0,1567,4328,4733.0,36.11531268005557,-0.27700342172600007
1071,49.94,675,374,1824,4152,4733.0,36.1173082492661,-0.2770034217260005
1072,57.248,584,367,1847,4060,4733.0,36.11830603387137,-0.2770034217259995
1073,41.62,593,377,1856,4070,4733.0,36.11930381847664,-0.277003421726001
1074,69.691,400,285,1762,3976,4733.0,36.120301603081906,-0.27700342172600007
1075,57.361,417,303,1779,3992,4733.0,36.12129938768717,-0.27700342172600007
1076,32.152,328,243,1690,3903,4733.0,36.12229717229245,-0.2770034217260005
1077,0.165,398,342,1757,3955,4733.0,36.123294956897716,-0.2770034217260005
1078,0.0,667,611,1488,3686,4733.0,36.12429274150299,-0.27700342172600007
1079,54.377,807,751,1529,3569,4733.0,36.12529052610826,-0.27700342172600007
1080,59.699,854,798,1459,3499,4733.0,36.126288310713534,-0.2770034217260005
1081,11.636,916,860,1612,3525,4733.0,36.1272860953188,-0.27700342172600007
1082,21.782,925,1209,1545,3176,4733.0,36.129281664529344,-0.2770034217259995
1083,48.062,2534,843,3652,2773,4733.0,36.15023514124001,-0.27700342172600007
1084,15.493,2606,915,3723,2845,4733.0,36.151232925845285,-0.27700342172600056
1085,20.07,2699,1056,3864,2805,4733.0,36.15223071045057,-0.2770034217259995
1086,47.621,2292,1361,3788,2256,4733.0,36.153228495055835,-0.2770034217260005
1087,18.735,2317,1432,3859,2185,4733.0,36.1542262796611,-0.2770034217260005
1088,34.047,2142,1417,3752,2093,4733.0,36.15622184887164,-0.2770034217260005
1089,27.136,2129,1213,3879,1889,4733.0,36.157219633476906,-0.27700342172600007
1090,26.397,2105,1098,3917,1783,4733.0,36.15821741808218,-0.2770034217260005
1091,33.372,2010,957,3885,1651,4733.0,36.15921520268745,-0.2770034217260005
1092,44.043,1978,414,3875,1108,4733.0,36.16220855650325,-0.277003421726001
1093,43.628,2018,394,3915,1085,4733.0,36.163206341108534,-0.27700342172599957
1094,29.366,2117,395,4013,1006,4733.0,36.164204125713795,-0.27700342172600007
1095,26.164,1996,172,4165,565,4733.0,36.166199694924344,-0.27700342172600007
1096,40.503,2198,776,4367,534,4733.0,36.16719747952961,-0.2770034217260005
1097,27.43,2201,855,4370,342,4733.0,36.16819526413487,-0.2770034217260005
1098,31.043,2258,912,4427,235,4733.0,36.16919304874015,-0.27700342172599957
1099,26.713,2206,859,4374,180,4733.0,36.17019083334542,-0.277003421726001
1100,30.747,2272,944,4441,230,4733.0,36.1711886179507,-0.27700342172600007
1101,19.963,2272,944,4441,230,4733.0,36.17218640255596,-0.27700342172600007
1102,52.994,325,402,849,5000,4733.0,36.10034743290445,-0.2778121932654572
1103,73.364,283,445,852,5000,4733.0,36.10134521755179,-0.27781219326545864
1104,51.327,86,531,684,5000,4733.0,36.10234300219912,-0.2778121932654582
1105,53.238,0,445,598,5000,4733.0,36.10334078684645,-0.2778121932654577
1106,98.493,121,323,476,5000,4733.0,36.10433857149379,-0.2778121932654582
1107,54.25,441,320,472,5000,4733.0,36.106334140788455,-0.27781219326545814
1108,47.223,699,578,731,4769,4733.0,36.10832971008312,-0.2778121932654572
1109,42.8,699,578,731,4769,4733.0,36.10932749473047,-0.27781219326545814
1110,23.255,981,716,1012,4664,4733.0,36.110325279377804,-0.27781219326545864
1111,4.741,1071,544,1023,4641,4733.0,36.111323064025136,-0.2778121932654572
1112,50.034,1106,508,1058,4606,4733.0,36.11232084867247,-0.27781219326545864
1113,65.4,1246,368,1199,4466,4733.0,36.11331863331981,-0.2778121932654582
1114,67.03,1222,188,1379,4335,4733.0,36.11431641796714,-0.2778121932654577
1115,33.449,1045,0,1567,4328,4733.0,36.11531420261448,-0.27781219326545814
1116,40.383,857,187,1749,4140,4733.0,36.11631198726181,-0.2778121932654577
1117,77.88,798,249,1811,4177,4733.0,36.11730977190914,-0.27781219326545814
1118,94.146,674,370,1764,3998,4733.0,36.11830755655647,-0.27781219326545864
1119,54.793,455,238,1718,3931,4733.0,36.11930534120381,-0.2778121932654572
1120,60.471,409,192,1672,3885,4733.0,36.120303125851144,-0.27781219326545864
1121,75.003,220,106,1582,3795,4733.0,36.12130091049848,-0.27781219326545814
1122,104.452,240,273,1602,3815,4733.0,36.122298695145815,-0.2778121932654577
1123,49.772,150,358,1515,3729,4733.0,36.123296479793154,-0.2778121932654582
1124,29.56,639,583,1517,3714,4733.0,36.124294264440486,-0.2778121932654582
1125,132.716,784,738,1362,3572,4733.0,36.12529204908782,-0.2778121932654577
1126,133.268,832,776,1419,3539,4733.0,36.12628983373515,-0.2778121932654582
1127,29.56,710,1005,1330,3292,4733.0,36.127287618382496,-0.27781219326545814
1128,45.378,681,1063,1301,3234,4733.0,36.12828540302983,-0.2778121932654577
1129,18.825,831,1216,1451,3081,4733.0,36.12928318767717,-0.27781219326545864
1130,30.961,2454,763,3571,2854,4733.0,36.1502366652712,-0.27781219326545864
1131,32.05,2599,990,3798,2705,4733.0,36.15123444991853,-0.2778121932654572
1132,21.885,2620,1135,3943,2726,4733.0,36.15223223456587,-0.27781219326545864
1133,32.335,2284,1227,3654,2390,4733.0,36.153230019213204,-0.2778121932654577
1134,30.429,2040,1442,3649,2186,4733.0,36.155225588507875,-0.2778121932654582
1135,26.877,1996,1399,3606,2143,4733.0,36.15622337315521,-0.2778121932654577
1136,19.227,2028,1292,3778,1968,4733.0,36.157221157802546,-0.27781219326545814
1137,34.449,2129,1213,3879,1889,4733.0,36.158218942449885,-0.2778121932654582
1138,22.054,1944,933,3819,1627,4733.0,36.159216727097224,-0.2778121932654577
1139,38.195,1878,893,3753,1569,4733.0,36.16021451174455,-0.2778121932654582
1140,32.996,1831,560,3727,1246,4733.0,36.16121229639189,-0.27781219326545864
1141,52.6,1913,478,3809,1172,4733.0,36.16221008103922,-0.2778121932654572
1142,40.244,1978,414,3875,1108,4733.0,36.16320786568655,-0.2778121932654586
1143,26.164,1887,63,4056,674,4733.0,36.16520343498122,-0.2778121932654582
1144,15.792,1887,63,4056,674,4733.0,36.16620121962856,-0.2778121932654582
1145,17.767,2097,751,4266,433,4733.0,36.167199004275886,-0.2778121932654577
1146,23.118,2095,749,4264,267,4733.0,36.168196788923225,-0.2778121932654577
1147,37.228,2094,748,4263,146,4733.0,36.169194573570564,-0.27781219326545914
1148,22.625,2041,713,4210,0,4733.0,36.1701923582179,-0.2778121932654572
1149,23.988,2117,789,4285,75,4733.0,36.171190142865235,-0.27781219326545814
1150,53.051,509,536,690,5000,4733.0,36.10034895926969,-0.27862096482612575
1151,92.497,354,557,894,5000,4733.0,36.10134674395921,-0.2786209648261252
1152,65.175,126,571,666,5000,4733.0,36.10234452864873,-0.27862096482612475
1153,59.16,0,445,598,5000,4733.0,36.10334231333826,-0.27862096482612575
1154,12.443,66,378,531,5000,4733.0,36.104340098027784,-0.2786209648261252
1155,16.041,887,766,919,4581,4733.0,36.11032680616492,-0.27862096482612475
1156,12.743,1013,663,1044,4456,4733.0,36.11132459085444,-0.27862096482612575
1157,40.177,1209,466,1241,4415,4733.0,36.11232237554396,-0.2786209648261252
1158,43.868,1282,539,1313,4487,4733.0,36.11332016023348,-0.2786209648261252
1159,47.935,1295,261,1306,4359,4733.0,36.114317944923,-0.27862096482612525
1160,62.42,1131,97,1469,4244,4733.0,36.115315729612526,-0.27862096482612525
1161,47.897,939,275,1661,4052,4733.0,36.11631351430205,-0.27862096482612525
1162,60.902,767,310,1749,4059,4733.0,36.11731129899157,-0.2786209648261252
1163,57.098,735,310,1775,4059,4733.0,36.11830908368109,-0.27862096482612475
1164,64.013,469,252,1555,3789,4733.0,36.11930686837062,-0.27862096482612575
1165,62.177,316,99,1579,3792,4733.0,36.12030465306014,-0.2786209648261252
1166,44.616,216,0,1479,3692,4733.0,36.12130243774967,-0.27862096482612475
1167,122.21,113,182,1475,3688,4733.0,36.12230022243919,-0.27862096482612575
1168,90.913,44,252,1409,3623,4733.0,36.12329800712871,-0.2786209648261252
1169,85.205,610,554,1545,3743,4733.0,36.124295791818234,-0.2786209648261252
1170,110.712,724,807,1292,3504,4733.0,36.12529357650775,-0.27862096482612525
1171,112.366,784,747,1352,3562,4733.0,36.126291361197275,-0.2786209648261252
1172,23.466,594,1121,1214,3318,4733.0,36.12728914588679,-0.27862096482612475
1173,40.011,594,1121,1214,3318,4733.0,36.12828693057632,-0.2786209648261257
1174,58.486,795,1250,1415,3117,4733.0,36.12928471526585,-0.27862096482612475
1175,32.983,2472,1039,3841,2578,4733.0,36.151235978435345,-0.2786209648261252
1176,21.328,2472,1039,3841,2578,4733.0,36.152233763124855,-0.2786209648261252
1177,20.628,2053,1215,3422,2290,4733.0,36.15422933250391,-0.2786209648261252
1178,32.983,1951,1317,3524,2188,4733.0,36.155227117193434,-0.27862096482612475
1179,37.08,1933,1335,3542,2170,4733.0,36.15622490188295,-0.27862096482612575
1180,27.512,1856,940,3606,1617,4733.0,36.159218255951515,-0.27862096482612575
1181,13.263,1822,836,3705,1513,4733.0,36.160216040641046,-0.2786209648261252
1182,17.373,1734,659,3627,1336,4733.0,36.16121382533056,-0.2786209648261252
1183,54.337,1831,560,3727,1246,4733.0,36.16221161002009,-0.27862096482612525
1184,60.171,1739,85,3907,779,4733.0,36.164207179399135,-0.27862096482612575
1185,39.31,1750,74,3919,768,4733.0,36.16520496408866,-0.2786209648261252
1186,25.861,1887,63,4056,674,4733.0,36.16620274877818,-0.27862096482612475
1187,3.944,2059,713,4228,396,4733.0,36.1672005334677,-0.27862096482612525
1188,28.819,1993,647,4162,329,4733.0,36.168198318157216,-0.27862096482612575
1189,23.719,1958,619,4126,94,4733.0,36.16919610284675,-0.27862096482612475
1190,18.484,2028,700,4197,13,4733.0,36.17019388753627,-0.27862096482612525
1191,29.421,476,623,677,5000,4733.0,36.10035049007223,-0.27942973640806346
1192,63.976,360,739,600,4976,4733.0,36.10134827480406,-0.27942973640806396
1193,16.397,276,722,516,4902,4733.0,36.1023460595359,-0.2794297364080639
1194,3.261,1668,2113,1031,4660,4733.0,36.10533941373139,-0.27942973640806346
1195,0.731,1668,2113,1031,4660,4733.0,36.10633719846323,-0.2794297364080639
1196,0.169,1013,663,1044,4456,4733.0,36.11132612212239,-0.27942973640806296
1197,20.557,1131,544,1163,4337,4733.0,36.11232390685422,-0.27942973640806346
1198,73.551,1292,427,1324,4193,4733.0,36.11332169158606,-0.27942973640806346
1199,42.557,1940,1074,1971,4152,4733.0,36.11431947631789,-0.2794297364080639
1200,24.754,2040,1174,2030,4059,4733.0,36.11531726104972,-0.27942973640806296
1201,25.56,939,275,1661,4052,4733.0,36.11631504578156,-0.2794297364080644
1202,80.897,839,375,1668,3953,4733.0,36.11731283051339,-0.27942973640806346
1203,73.945,559,342,1530,3815,4733.0,36.11930839997706,-0.27942973640806296
1204,41.189,408,191,1494,3727,4733.0,36.12030618470888,-0.27942973640806346
1205,73.27,141,74,1404,3617,4733.0,36.121303969440724,-0.2794297364080639
1206,89.507,102,114,1365,3578,4733.0,36.122301754172554,-0.27942973640806346
1207,63.504,45,261,1410,3624,4733.0,36.12329953890439,-0.27942973640806346
1208,117.357,574,688,1142,3355,4733.0,36.12429732363622,-0.27942973640806346
1209,92.898,574,688,1142,3355,4733.0,36.12529510836805,-0.2794297364080639
1210,126.153,480,1075,1100,3254,4733.0,36.127290677831716,-0.27942973640806346
1211,41.774,637,1213,1257,3288,4733.0,36.12828846256355,-0.27942973640806346
1212,54.389,637,1213,1257,3288,4733.0,36.129286247295376,-0.2794297364080639
1213,42.733,2169,478,3286,3160,4733.0,36.15023972666387,-0.27942973640806346
1214,42.902,2053,1215,3422,2290,4733.0,36.154230865591195,-0.27942973640806346
1215,30.676,2053,1215,3422,2290,4733.0,36.15522865032303,-0.2794297364080634
1216,30.572,1766,1255,3461,2003,4733.0,36.15622643505486,-0.27942973640806346
1217,53.585,1766,1255,3461,2003,4733.0,36.1572242197867,-0.2794297364080639
1218,49.709,1758,1023,3508,1699,4733.0,36.158222004518535,-0.2794297364080639
1219,25.982,1745,1009,3495,1685,4733.0,36.159219789250365,-0.27942973640806296
1220,35.136,1647,748,3539,1424,4733.0,36.160217573982194,-0.2794297364080639
1221,60.47,1690,705,3582,1381,4733.0,36.16121535871403,-0.27942973640806346
1222,50.59,1636,365,3805,1051,4733.0,36.16321092817769,-0.27942973640806296
1223,60.159,1643,181,3811,873,4733.0,36.16420871290953,-0.27942973640806346
1224,27.78,1739,85,3907,779,4733.0,36.16520649764136,-0.27942973640806346
1225,21.424,1716,369,3884,343,4733.0,36.167202067105016,-0.2794297364080639
1226,11.286,1811,473,3980,240,4733.0,36.16819985183685,-0.27942973640806346
1227,3.971,1862,515,4030,198,4733.0,36.16919763656869,-0.27942973640806346
1228,50.633,567,742,586,4972,4733.0,36.100352025312084,-0.28023850801133465
1229,51.964,406,847,454,4840,4733.0,36.10134981008634,-0.28023850801133415
1230,68.717,381,827,479,4865,4733.0,36.10234759486061,-0.28023850801133515
1231,0.0,1668,2113,1031,4660,4733.0,36.105340949183415,-0.28023850801133515
1232,0.0,1668,2113,1031,4660,4733.0,36.106338733957685,-0.28023850801133465
1233,0.056,1270,683,1302,4198,4733.0,36.11132765782901,-0.28023850801133515
1234,43.55,1270,683,1302,4198,4733.0,36.112325442603264,-0.28023850801133465
1235,60.603,1292,427,1324,4193,4733.0,36.11332322737753,-0.28023850801133515
1236,57.061,1742,876,1773,3980,4733.0,36.114321012151805,-0.28023850801133465
1237,64.969,1946,1080,1936,3965,4733.0,36.11531879692606,-0.28023850801133515
1238,36.373,2098,1281,1925,3954,4733.0,36.116316581700325,-0.28023850801133465
1239,41.189,839,375,1668,3953,4733.0,36.117314366474595,-0.28023850801133465
1240,51.102,533,449,1431,3715,4733.0,36.11930993602312,-0.2802385080113356
1241,79.473,500,406,1467,3751,4733.0,36.12030772079739,-0.28023850801133465
1242,67.517,248,182,1311,3545,4733.0,36.121305505571655,-0.2802385080113351
1243,40.728,212,280,1213,3446,4733.0,36.122303290345926,-0.28023850801133515
1244,19.412,90,306,1455,3669,4733.0,36.123301075120196,-0.28023850801133465
1245,29.725,574,688,1142,3355,4733.0,36.12429885989445,-0.28023850801133465
1246,59.451,574,688,1142,3355,4733.0,36.125296644668715,-0.28023850801133515
1247,86.86,444,1087,1064,3217,4733.0,36.126294429442986,-0.28023850801133465
1248,94.801,380,1024,1000,3154,4733.0,36.12729221421725,-0.28023850801133515
1249,62.622,605,1233,1225,3332,4733.0,36.12828999899152,-0.28023850801133515
1250,30.715,1059,1578,1673,3061,4733.0,36.129287783765776,-0.28023850801133465
1251,42.111,2169,478,3286,3160,4733.0,36.150241264025354,-0.28023850801133515
1252,27.149,2352,661,3469,3344,4733.0,36.151239048799624,-0.28023850801133515
1253,45.949,2096,1006,3213,2388,4733.0,36.153234618348144,-0.28023850801133465
1254,51.057,2063,974,3180,2355,4733.0,36.15423240312242,-0.28023850801133465
1255,53.326,2063,974,3180,2355,4733.0,36.155230187896684,-0.28023850801133515
1256,48.516,1704,1193,3400,1941,4733.0,36.15622797267095,-0.28023850801133515
1257,48.594,1675,1164,3370,1912,4733.0,36.15722575744521,-0.28023850801133465
1258,37.223,1641,1095,3383,1771,4733.0,36.15822354221948,-0.28023850801133465
1259,34.526,1626,891,3396,1567,4733.0,36.159221326993745,-0.2802385080113356
1260,40.607,1626,891,3396,1567,4733.0,36.160219111768015,-0.28023850801133415
1261,42.539,1553,656,3624,1330,4733.0,36.16121689654227,-0.28023850801133515
1262,37.482,1540,466,3709,1142,4733.0,36.16221468131654,-0.28023850801133515
1263,38.599,1547,276,3716,962,4733.0,36.16321246609081,-0.28023850801133515
1264,20.08,1557,267,3725,953,4733.0,36.16421025086507,-0.28023850801133515
1265,19.192,1614,277,3782,779,4733.0,36.16520803563934,-0.28023850801133465
1266,34.79,1570,352,3739,489,4733.0,36.16620582041361,-0.28023850801133465
1267,33.4,1637,300,3805,413,4733.0,36.16720360518787,-0.28023850801133515
