,POP_2015,active_living,community_space,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
1062,53.453,695,792,440,2239,1854,9494.0,87.04658498257965,23.22899660979661
1063,20.643,411,640,717,2170,1646,9494.0,87.04763630158061,23.22899660979661
1064,166.158,469,699,790,2333,1483,9494.0,87.04868762058159,23.228996609796607
1065,154.87,447,676,871,2396,1432,9494.0,87.04973893958255,23.22899660979661
1066,108.752,447,676,871,2396,1432,9494.0,87.0507902585835,23.228996609796603
1067,22.532,433,900,749,2549,1309,9494.0,87.05184157758448,23.22899660979661
1068,77.962,328,794,643,2443,1204,9494.0,87.05289289658543,23.228996609796614
1069,228.132,397,863,712,2512,1273,9494.0,87.05394421558641,23.228996609796614
1070,8.609,473,940,789,2589,1349,9494.0,87.05499553458738,23.228996609796607
1071,19.853,655,723,180,2854,1485,9494.0,87.06025212959221,23.22899660979661
1072,173.713,650,677,199,2863,1503,9494.0,87.06130344859318,23.228996609796614
1073,142.791,639,666,188,2853,1492,9494.0,87.06235476759413,23.228996609796607
1074,137.257,707,575,123,2920,1671,9494.0,87.0634060865951,23.228996609796614
1075,98.166,872,569,166,3085,1853,9494.0,87.06445740559609,23.22899660979661
1076,191.677,915,586,149,3102,1896,9494.0,87.06550872459704,23.228996609796614
1077,186.45,992,684,178,3205,1973,9494.0,87.06656004359803,23.228996609796614
1078,234.764,1067,567,576,3100,1960,9494.0,87.06761136259898,23.22899660979661
1079,206.698,1154,654,533,3187,2047,9494.0,87.06866268159996,23.228996609796614
1080,128.736,1155,655,618,3188,2048,9494.0,87.06971400060091,23.228996609796607
1081,154.826,1238,738,501,3270,2130,9494.0,87.07076531960189,23.228996609796614
1082,186.757,1353,853,381,3333,2193,9494.0,87.07181663860284,23.22899660979661
1083,144.504,1532,1032,308,3478,2338,9494.0,87.07286795760382,23.22899660979661
1084,192.467,1636,1168,338,3539,2399,9494.0,87.07391927660478,23.228996609796607
1085,147.271,1766,1402,393,3627,2486,9494.0,87.07497059560576,23.22899660979661
1086,191.896,1867,1494,494,3727,2587,9494.0,87.07602191460673,23.228996609796614
1087,185.264,1898,1525,526,3759,2619,9494.0,87.07707323360768,23.228996609796607
1088,145.295,2002,1621,629,3863,2723,9494.0,87.07812455260864,23.228996609796614
1089,164.225,2042,1606,825,3903,2763,9494.0,87.07917587160962,23.228996609796603
1090,222.862,2117,1681,751,3977,2837,9494.0,87.0802271906106,23.22899660979661
1091,165.323,2278,1842,602,4139,2999,9494.0,87.08127850961155,23.22899660979661
1092,164.05,2352,1916,688,4213,3073,9494.0,87.08232982861252,23.22899660979661
1093,134.973,2391,1955,348,4251,3111,9494.0,87.08338114761348,23.228996609796614
1094,147.754,2500,2064,457,4360,3220,9494.0,87.08443246661446,23.228996609796614
1095,100.099,2674,2238,362,4535,3395,9494.0,87.08548378561544,23.22899660979661
1096,27.144,1106,1309,838,1773,3971,9494.0,87.03152903248673,23.22816131966345
1097,78.533,1059,1262,791,1750,3924,9494.0,87.03258034741098,23.228161319663453
1098,109.981,1059,1262,791,1750,3924,9494.0,87.03363166233525,23.228161319663442
1099,169.935,729,1075,626,1881,2813,9494.0,87.0378369220323,23.22816131966345
1100,236.477,605,952,503,1757,2673,9494.0,87.03888823695655,23.22816131966345
1101,205.468,639,890,461,1791,2595,9494.0,87.0399395518808,23.22816131966345
1102,103.92,623,833,439,1775,2241,9494.0,87.04099086680507,23.228161319663453
1103,143.933,643,852,458,1795,2222,9494.0,87.04204218172933,23.228161319663453
1104,107.61,796,782,388,1948,2068,9494.0,87.0430934966536,23.228161319663446
1105,137.872,809,793,420,2029,1988,9494.0,87.04414481157787,23.22816131966345
1106,141.605,704,762,410,2153,1863,9494.0,87.04519612650213,23.22816131966345
1107,219.304,657,809,457,2200,1816,9494.0,87.04624744142639,23.22816131966345
1108,62.589,524,753,590,2245,1684,9494.0,87.04729875635064,23.22816131966345
1109,49.632,469,699,724,2266,1550,9494.0,87.0483500712749,23.22816131966345
1110,80.422,531,760,927,2480,1487,9494.0,87.04940138619916,23.22816131966345
1111,164.796,557,790,872,2509,1433,9494.0,87.05045270112343,23.228161319663453
1112,40.408,433,900,749,2549,1309,9494.0,87.05150401604769,23.228161319663453
1113,70.32,433,900,749,2549,1309,9494.0,87.05255533097196,23.228161319663442
1114,127.287,434,900,749,2549,1310,9494.0,87.0536066458962,23.228161319663453
1115,107.61,473,940,789,2589,1349,9494.0,87.05465796082049,23.22816131966345
1116,72.472,863,890,412,3076,1716,9494.0,87.05991453544176,23.22816131966345
1117,195.718,772,799,320,2985,1625,9494.0,87.06096585036603,23.228161319663453
1118,132.074,851,718,241,3064,1753,9494.0,87.06306848021455,23.228161319663453
1119,136.598,813,681,0,3026,1794,9494.0,87.06411979513881,23.22816131966345
1120,102.515,890,651,76,3103,1870,9494.0,87.06517111006306,23.22816131966345
1121,194.444,1029,721,215,3242,2010,9494.0,87.06622242498734,23.228161319663453
1122,214.648,1042,734,228,3255,2023,9494.0,87.06727373991158,23.22816131966345
1123,229.318,1242,760,428,3292,2152,9494.0,87.06832505483585,23.228161319663453
1124,122.587,1257,775,443,3308,2168,9494.0,87.0693763697601,23.22816131966345
1125,129.834,1281,781,539,3314,2174,9494.0,87.07042768468436,23.228161319663453
1126,145.778,1389,889,469,3421,2281,9494.0,87.07147899960863,23.228161319663442
1127,165.719,1646,1146,422,3592,2452,9494.0,87.07253031453288,23.22816131966345
1128,162.381,1630,1130,390,3575,2435,9494.0,87.07358162945714,23.228161319663453
1129,104.491,1819,1454,446,3679,2539,9494.0,87.07463294438142,23.22816131966345
1130,152.366,1833,1469,460,3694,2554,9494.0,87.07568425930567,23.228161319663453
1131,161.634,1973,1609,600,3834,2694,9494.0,87.07673557422994,23.22816131966345
1132,139.365,1973,1609,600,3834,2694,9494.0,87.07778688915418,23.22816131966345
1133,208.675,2171,1735,804,4031,2891,9494.0,87.07988951900272,23.22816131966345
1134,183.902,2198,1762,709,4059,2918,9494.0,87.08094083392697,23.228161319663442
1135,161.107,2376,1940,707,4237,3097,9494.0,87.08199214885121,23.22816131966345
1136,146.832,2500,2064,457,4360,3220,9494.0,87.08304346377547,23.22816131966345
1137,113.846,2500,2064,457,4360,3220,9494.0,87.08409477869975,23.228161319663453
1138,117.141,2674,2238,362,4535,3395,9494.0,87.08514609362402,23.228161319663446
1139,83.628,1106,1309,838,1773,3971,9494.0,87.03119156420885,23.227326031517634
1140,93.906,1106,1309,838,1773,3971,9494.0,87.0322428750566,23.227326031517638
1141,125.178,863,890,412,3076,1716,9494.0,87.05957695709796,23.227326031517638
1142,100.933,863,890,412,3076,1716,9494.0,87.0606282679457,23.227326031517638
1143,142.264,851,718,241,3064,1753,9494.0,87.06273088964119,23.227326031517634
1144,122.851,927,795,114,3140,1908,9494.0,87.06483351133666,23.227326031517627
1145,99.133,927,795,114,3140,1908,9494.0,87.06588482218442,23.227326031517638
1146,76.293,1242,760,428,3292,2152,9494.0,87.0679874438799,23.22732603151763
1147,78.138,1257,775,443,3308,2168,9494.0,87.06903875472764,23.227326031517638
1148,169.145,1441,941,568,3474,2333,9494.0,87.07114137642314,23.227326031517638
1149,156.495,1646,1146,422,3592,2452,9494.0,87.07219268727088,23.227326031517638
1150,130.405,1776,1276,537,3722,2582,9494.0,87.07324399811861,23.227326031517634
1151,69.749,1523,1025,653,3558,2418,9494.0,87.07080376904585,23.22649074535907
1152,123.202,1670,1172,656,3705,2565,9494.0,87.07185507581728,23.226490745359072
1153,112.617,1670,1172,656,3705,2565,9494.0,87.07290638258868,23.22649074535907
1154,183.727,2717,2281,674,4578,3438,9494.0,87.08236814353145,23.22649074535907
1155,149.248,2717,2281,674,4578,3438,9494.0,87.08341945030287,23.22649074535907
1156,23.454,1407,1393,999,2559,2604,9494.0,87.03892709661781,23.22565546118767
1157,8.609,1407,1393,999,2559,2604,9494.0,87.0399783993131,23.22565546118767
1158,96.453,1670,1172,656,3705,2565,9494.0,87.07256878286688,23.22565546118767
1159,126.145,2717,2281,674,4578,3438,9494.0,87.08308180981975,23.22565546118767
1160,18.755,1407,1393,999,2559,2604,9494.0,87.03858964313383,23.224820179003352
1161,30.262,1407,1393,999,2559,2604,9494.0,87.03964094175318,23.22482017900335
1162,106.951,2666,2230,847,4527,3387,9494.0,87.08274418514614,23.224820179003352
1163,145.514,2666,2230,847,4527,3387,9494.0,87.08379548376548,23.224820179003345
1164,0.0,1766,1969,1498,2433,3457,9494.0,87.03126965913026,23.222314344371945
1165,0.0,1766,1969,1498,2433,3457,9494.0,87.03232094552293,23.222314344371945
1166,0.0,1766,1969,1498,2433,3457,9494.0,87.03093229329859,23.221479070135043
1167,0.0,1766,1969,1498,2433,3457,9494.0,87.03198357561605,23.221479070135036
